,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688501.SH,16.43,17.08,16.43,16.96,16.58,0.38,2.2919,10739.38,18135.412,4.9918,1.63,16.772,7343.378,16.569,5999.791,16.141,5587.804,16.6965,7378.044,,,,,,,,
1,20211129,688501.SH,16.45,16.69,16.27,16.58,16.79,-0.21,-1.2507,8138.52,13381.142,3.7829,1.42,16.694,6605.764,16.483,5523.049,16.0405,5261.5525,16.7085,7422.349,,,,,,,,
2,20211126,688501.SH,16.85,17.01,16.69,16.79,16.76,0.03,0.179,4999.3,8423.374,2.3237,0.89,16.646,5732.468,16.465,5586.655,15.968,5021.427,16.7335,7562.5437,,,,,,,,
3,20211125,688501.SH,16.79,16.96,16.67,16.76,16.77,-0.01,-0.0596,5779.79,9728.961,2.6865,1.1,16.566,5586.57,16.4,5509.625,15.879,4902.9875,16.7625,8016.9103,,,,,,,,
4,20211124,688501.SH,16.49,16.8,16.49,16.77,16.57,0.2,1.207,7059.9,11807.643,3.2815,1.52,16.448,5251.634,16.317,5400.344,15.7835,4917.412,16.7817,8137.647,,,,,,,,
5,20211123,688501.SH,16.41,16.62,16.29,16.57,16.34,0.23,1.4076,7051.31,11599.0,3.2775,1.59,16.366,4656.204,16.213,5061.89,15.71,4925.0475,16.7997,8218.519,,,,,,,,
6,20211122,688501.SH,16.42,16.43,16.25,16.34,16.39,-0.05,-0.3051,3772.04,6161.131,1.7533,0.69,16.272,4440.334,16.124,4938.428,15.6695,4741.431,16.815,8293.9618,,,,,,,,
7,20211119,688501.SH,16.15,16.43,16.15,16.39,16.17,0.22,1.3605,4269.81,6978.788,1.9847,0.79,16.284,5440.842,16.053,5412.008,15.644,4785.759,16.8382,8410.9713,,,,,,,,
8,20211118,688501.SH,16.36,16.49,16.08,16.17,16.36,-0.19,-1.1614,4105.11,6696.455,1.9081,0.74,16.234,5432.68,15.951,5300.685,15.6155,4810.4325,16.8643,8587.3787,,,,,,,,
9,20211117,688501.SH,16.05,16.39,16.04,16.36,16.1,0.26,1.6149,4082.75,6654.459,1.8977,0.75,16.186,5549.054,15.853,5185.391,15.6085,4907.537,16.8915,8899.6898,,,,,,,,
10,20211116,688501.SH,16.5,16.5,16.1,16.1,16.4,-0.3,-1.8293,5971.96,9721.047,2.7758,1.1,16.06,5467.576,15.713,5175.817,15.6035,4915.5045,16.9277,9047.9262,,,,,,,,
11,20211115,688501.SH,16.14,16.57,16.12,16.4,16.14,0.26,1.6109,8774.58,14406.609,4.0785,1.63,15.976,5436.522,15.598,5000.056,15.623,4756.753,16.9675,9252.5002,,,,,,,,
12,20211112,688501.SH,15.93,16.17,15.79,16.14,15.93,0.21,1.3183,4229.0,6776.363,1.9657,0.82,15.822,5383.174,15.471,4456.199,15.631,4428.1885,17.0042,9394.6798,,,,,,,,
13,20211111,688501.SH,15.73,16.09,15.73,15.93,15.73,0.2,1.2715,4686.98,7487.074,2.1786,0.97,15.668,5168.69,15.358,4296.35,15.648,4355.315,17.0465,9973.9448,,,,,,,,
14,20211110,688501.SH,15.62,15.75,15.5,15.73,15.68,0.05,0.3189,3675.36,5747.38,1.7083,0.75,15.52,4821.728,15.25,4434.48,15.6825,4301.779,17.0792,10181.5368,,,,,,,,
15,20211109,688501.SH,15.73,15.92,15.44,15.68,15.63,0.05,0.3199,5816.69,9134.205,2.7037,1.27,15.366,4884.058,15.207,4788.205,15.728,4330.2545,17.1103,10317.0,,,,,,,,
16,20211108,688501.SH,15.46,15.88,15.46,15.63,15.37,0.26,1.6916,8507.84,13398.501,3.9545,2.41,15.22,4563.59,15.215,4544.434,15.7685,4319.405,17.1382,10446.5222,,,,,,,,
17,20211105,688501.SH,15.3,15.45,15.24,15.37,15.19,0.18,1.185,3156.58,4851.713,1.4672,0.92,15.12,3529.224,15.235,4159.51,15.822,4131.453,17.17,10541.4687,,,,,,,,
18,20211104,688501.SH,15.05,15.27,15.0,15.19,14.96,0.23,1.5374,2952.17,4480.689,1.3722,0.73,15.048,3424.01,15.28,4320.18,15.888,4228.899,17.2075,10786.5563,,,,,,,,
19,20211103,688501.SH,14.95,15.11,14.72,14.96,14.95,0.01,0.0669,3987.01,5943.061,1.8532,0.85,14.98,4047.232,15.364,4629.683,15.948,4322.751,17.2448,11104.7027,,,,,,,,
20,20211102,688501.SH,15.15,15.26,14.82,14.95,15.13,-0.18,-1.1897,4214.35,6330.013,1.9589,0.93,15.048,4692.352,15.494,4655.192,16.0105,4441.1105,17.2875,11347.061,,,,,,,,
21,20211101,688501.SH,14.99,15.14,14.86,15.13,15.01,0.12,0.7995,3336.01,5013.212,1.5506,0.7,15.21,4525.278,15.648,4513.45,16.105,4448.3095,17.325,11596.7603,,,,,,,,
22,20211029,688501.SH,14.9,15.03,14.71,15.01,14.85,0.16,1.0774,2630.51,3923.534,1.2227,0.5,15.35,4789.796,15.791,4400.178,16.188,4886.407,17.3618,12000.261,,,,,,,,
23,20211028,688501.SH,15.4,15.4,14.77,14.85,15.3,-0.45,-2.9412,6068.28,9082.342,2.8206,1.16,15.512,5216.35,15.938,4414.28,16.313,5251.633,17.3965,12354.3355,,,,,,,,
24,20211027,688501.SH,15.75,15.79,15.13,15.3,15.76,-0.46,-2.9188,7212.61,11113.325,3.3525,1.56,15.748,5212.134,16.115,4169.078,16.476,5810.762,17.4458,12599.6205,,,,,,,,
25,20211026,688501.SH,15.69,15.98,15.69,15.76,15.83,-0.07,-0.4422,3378.98,5344.644,1.5706,0.75,15.94,4618.032,16.249,3872.304,16.585,5820.087,17.4893,12794.391,,,,,,,,
26,20211025,688501.SH,16.0,16.0,15.74,15.83,15.82,0.01,0.0632,4658.6,7387.671,2.1654,1.16,16.086,4501.622,16.322,4094.376,16.6845,5999.3965,17.5275,13162.8113,,,,,,,,
27,20211022,688501.SH,15.9,16.18,15.75,15.82,16.03,-0.21,-1.31,4763.28,7555.706,2.214,1.32,16.232,4010.56,16.409,4103.396,16.784,6065.525,17.572,13704.2355,,,,,,,,
28,20211021,688501.SH,16.49,16.6,16.02,16.03,16.26,-0.23,-1.4145,6047.2,9824.742,2.8108,1.93,16.364,3612.21,16.496,4137.618,16.895,6111.473,17.6247,14319.205,,,,,,,,
29,20211020,688501.SH,16.49,16.53,16.23,16.26,16.49,-0.23,-1.3948,4242.1,6932.474,1.9718,1.36,16.482,3126.022,16.532,4015.819,16.9965,6187.4945,17.6757,15241.2835,,,,,,,,
30,20211019,688501.SH,16.69,16.69,16.49,16.49,16.56,-0.07,-0.4227,2796.93,4628.264,1.3,0.76,16.558,3126.576,16.527,4227.029,17.103,6374.012,17.7428,16857.9898,,,,,,,,
