,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688600.SH,23.22,23.45,22.32,22.74,23.0,-0.26,-1.1304,25792.07,58842.759,3.8653,0.83,22.558,28982.216,21.144,35356.021,18.9545,24998.6985,17.8895,16748.9765,17.183,13377.841,17.0648,11884.9648,16.9464,9068.9606,,
1,20211129,688600.SH,23.01,23.4,21.97,23.0,23.11,-0.11,-0.476,19674.11,45026.099,2.9484,0.55,22.154,31125.684,20.632,37600.74,18.629,24311.2625,17.7962,16660.6068,17.1144,13147.7801,17.0162,11735.2578,16.9382,8985.5207,,
2,20211126,688600.SH,22.37,23.4,22.23,23.11,22.76,0.35,1.5378,24405.87,55902.45,3.6576,0.58,21.648,35735.29,20.11,38894.159,18.2635,23540.8585,17.7087,16557.3025,17.0432,13001.3671,16.9682,11699.6607,16.9282,8924.9006,,
3,20211125,688600.SH,21.18,23.5,20.88,22.76,21.18,1.58,7.4599,46984.65,106400.269,7.0413,1.21,20.958,42406.07,19.472,37270.564,17.89,22621.603,17.626,16605.4913,16.9731,12803.3774,16.9162,11563.5534,16.9161,8841.6848,,
4,20211124,688600.SH,20.72,21.35,20.2,21.18,20.72,0.46,2.2201,28054.38,58487.583,4.2043,0.67,20.154,38747.808,18.871,33350.739,17.507,20483.637,17.5462,16745.895,16.9069,12384.3825,16.8662,11272.7865,16.9071,8662.6808,,
5,20211123,688600.SH,20.47,21.27,20.14,20.72,20.47,0.25,1.2213,36509.41,75893.573,5.4715,0.83,19.73,41729.826,18.433,31411.129,17.219,19298.4725,17.4698,16664.1398,16.8603,12152.3121,16.824,11097.6476,16.9039,8564.5982,,
6,20211122,688600.SH,19.65,20.96,19.61,20.47,19.66,0.81,4.12,42722.14,87267.938,6.4025,1.02,19.11,44075.796,18.057,29026.799,16.956,17625.096,17.3878,16134.0333,16.8191,11831.7617,16.7873,10867.2943,16.9028,8435.2433,,
7,20211119,688600.SH,18.94,20.8,18.94,19.66,18.74,0.92,4.9093,57759.77,114784.246,8.6561,1.8,18.572,42053.028,17.7,26377.858,16.7005,15592.702,17.3117,15509.558,16.7816,11449.6496,16.7499,10550.449,16.9028,8280.9265,,
8,20211118,688600.SH,19.01,19.18,18.25,18.74,19.06,-0.32,-1.6789,28693.34,53398.589,4.3001,1.03,17.986,32135.058,17.336,20985.207,16.477,12936.7225,17.246,14615.6135,16.7533,10935.5938,16.7186,10104.2936,16.9074,8069.7226,,
9,20211117,688600.SH,18.25,19.18,18.02,19.06,17.62,1.44,8.1725,42964.47,80208.507,6.4388,2.04,17.588,27953.67,17.074,18460.359,16.3135,11666.582,17.193,14229.9603,16.7322,10688.6114,16.6952,9891.4942,16.9158,7994.159,,
10,20211116,688600.SH,17.88,19.35,17.56,17.62,17.78,-0.16,-0.8999,48239.26,89497.692,7.2293,3.45,17.136,21092.432,16.765,14641.376,16.131,9744.902,17.1408,13579.0733,16.7076,10307.145,16.6677,9557.6363,16.9203,7844.4187,,
11,20211115,688600.SH,16.96,17.78,16.79,17.78,16.73,1.05,6.2762,32608.3,57054.918,4.8868,3.05,17.004,13977.802,16.626,11021.785,16.021,7929.581,17.1138,12870.1382,16.694,9855.4482,16.6527,9181.447,16.9302,7669.3902,,
12,20211112,688600.SH,16.68,16.84,16.42,16.73,16.75,-0.02,-0.1194,8169.92,13598.263,1.2244,0.83,16.828,10702.688,16.417,8187.558,15.921,6504.9315,17.088,12516.6055,16.681,9561.3315,16.6373,8930.5596,16.9389,7562.4878,,
13,20211111,688600.SH,16.75,16.98,16.61,16.75,16.8,-0.05,-0.2976,7786.4,13080.327,1.1669,0.87,16.686,9835.356,16.308,7972.642,15.871,6474.929,17.0738,12465.864,16.6756,9510.1293,16.6313,8893.8027,16.9518,7559.1991,,
14,20211110,688600.SH,17.0,17.25,16.5,16.8,16.96,-0.16,-0.9434,8658.28,14482.906,1.2976,1.06,16.56,8967.048,16.143,7616.535,15.8305,6709.111,17.0612,12456.947,16.6726,9463.6932,16.6233,8870.5574,16.9614,7570.5575,,
15,20211109,688600.SH,16.92,17.65,16.9,16.96,16.9,0.06,0.355,12666.11,21788.031,1.8982,1.57,16.394,8190.32,16.005,7185.816,15.7935,6615.259,17.0423,12441.7112,16.6713,9430.3706,16.6183,8836.7993,16.9742,7596.4243,,
16,20211108,688600.SH,16.2,17.32,15.91,16.9,16.02,0.88,5.4931,16232.73,27312.146,2.4327,2.86,16.248,8065.768,15.855,6223.393,15.7505,6388.932,17.019,12368.689,16.6709,9367.9124,16.6091,8754.6392,16.9926,7558.5319,,
17,20211105,688600.SH,16.04,16.33,15.93,16.02,16.12,-0.1,-0.6203,3833.26,6162.647,0.5745,0.63,16.006,5672.428,15.701,4807.546,15.735,6025.259,17.0007,12225.8612,16.6676,9247.363,16.6009,8652.3151,17.0122,7507.3662,,
18,20211104,688600.SH,15.9,16.19,15.9,16.12,15.97,0.15,0.9393,3444.86,5542.57,0.5163,0.55,15.93,6109.928,15.618,4888.238,15.7835,6089.815,16.9977,12250.2798,16.6725,9258.1097,16.5996,8653.2508,17.0364,7502.7386,,
19,20211103,688600.SH,16.19,16.62,15.9,15.97,16.23,-0.26,-1.602,4774.64,7700.13,0.7155,0.77,15.726,6266.022,15.553,4872.805,15.808,6169.988,16.9908,12295.757,16.6785,9262.8926,16.5953,8657.8676,17.0609,7501.2462,,
20,20211102,688600.SH,15.79,16.38,15.72,16.23,15.69,0.54,3.4417,12043.35,19392.083,1.8049,2.75,15.616,6181.312,15.497,4848.428,15.835,6238.196,16.9873,12299.4268,16.6869,9262.2181,16.5918,8657.2527,17.0858,7501.9666,,
21,20211101,688600.SH,15.5,15.79,15.5,15.69,15.64,0.05,0.3197,4266.03,6681.888,0.6393,1.08,15.462,4381.018,15.416,4837.377,15.8705,5961.8865,16.976,12153.7477,16.6936,9220.0569,16.5881,8591.4943,17.1104,7475.7235,,
