,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688665.SH,194.97,195.0,184.23,186.0,188.06,-2.06,-1.0954,5278.62,99470.958,3.5095,1.0,185.17,5336.46,178.195,5248.537,169.5485,5305.401,154.0735,4933.273,141.4613,6154.1045,138.0344,6498.7141,,,,
1,20211129,688665.SH,180.24,189.88,180.24,188.06,184.29,3.77,2.0457,3813.57,70954.942,2.5355,0.63,184.37,5256.742,175.316,5089.072,168.224,5312.284,153.4568,4917.1325,140.9514,6162.96,137.4052,6511.3838,,,,
2,20211126,688665.SH,179.31,185.81,173.28,184.29,179.5,4.79,2.6685,4576.24,83641.71,3.0425,0.7,182.896,6068.124,172.809,5200.598,166.6965,5474.1465,152.8507,4953.0452,140.4196,6191.1606,136.7798,6535.9443,,,,
3,20211125,688665.SH,188.8,188.8,176.0,179.5,188.0,-8.5,-4.5213,7791.56,139764.821,5.1802,1.39,180.674,6558.704,170.9,5433.336,165.282,5446.102,152.362,4945.5523,139.9382,6238.4337,136.204,6568.5666,,,,
4,20211124,688665.SH,179.93,192.49,179.93,188.0,182.0,6.0,3.2967,5222.31,97709.853,3.4721,1.01,176.812,5622.856,168.331,5433.216,163.957,5195.552,151.9457,4961.4245,139.4912,6261.7932,135.7224,6568.5595,,,,
5,20211123,688665.SH,182.88,186.66,178.6,182.0,180.69,1.31,0.725,4880.03,88876.804,3.2445,0.99,171.22,5160.614,165.493,5234.622,162.2425,5153.2435,151.2888,5029.4182,139.0082,6286.7895,135.0699,6575.6725,,,,
6,20211122,688665.SH,175.5,184.45,173.23,180.69,173.18,7.51,4.3365,7870.48,141268.048,5.2327,1.82,166.262,4921.402,163.594,5181.233,160.837,5239.329,150.6058,5062.7848,138.5015,6303.7005,134.4743,6634.5734,,,,
7,20211119,688665.SH,160.19,173.73,160.19,173.18,160.19,12.99,8.1091,7029.14,119000.559,4.6733,1.63,162.722,4333.072,161.814,4808.32,159.5325,5260.003,149.9408,5058.3713,137.9519,6284.7628,133.8573,6649.4362,,,,
8,20211118,688665.SH,159.82,162.0,156.51,160.19,160.04,0.15,0.0937,3112.32,49561.599,2.0692,0.59,161.126,4307.968,160.996,4830.156,158.7635,5235.648,149.3325,5066.104,137.5371,6293.9324,133.2907,6642.5161,,,,
9,20211117,688665.SH,157.21,161.48,155.26,160.04,157.21,2.83,1.8001,2911.1,45887.355,1.9354,0.55,159.85,5243.576,161.406,5223.755,159.054,5415.4715,148.9407,5199.1247,137.1802,6419.8746,132.8341,6696.578,,,,
10,20211116,688665.SH,163.36,163.64,156.52,157.21,162.99,-5.78,-3.5462,3683.97,58561.243,2.4493,0.68,159.766,5308.63,160.902,5362.265,159.125,5668.3785,148.3852,5231.3898,136.7991,6482.6554,132.3437,6778.0924,,,,
11,20211115,688665.SH,165.15,166.08,158.6,162.99,165.2,-2.21,-1.3378,4928.83,79748.442,3.2769,0.93,160.926,5441.064,161.132,5535.496,159.4905,5838.6345,147.885,5265.888,136.3772,6518.3243,131.8226,6805.7646,,,,
12,20211112,688665.SH,154.99,165.84,153.11,165.2,153.81,11.39,7.4052,6903.62,112108.059,4.5899,1.29,160.906,5283.568,160.584,5747.695,159.2145,5813.2305,147.3247,5266.4622,135.843,6518.7041,131.2035,6809.8117,,,,
13,20211111,688665.SH,160.6,161.6,152.33,153.81,159.62,-5.81,-3.6399,7790.36,121097.505,5.1794,1.5,160.866,5352.344,159.664,5458.868,158.8135,5665.529,146.6507,5218.47,135.2813,6553.6054,130.5858,6803.589,,,,
14,20211110,688665.SH,164.89,165.87,158.98,159.62,163.01,-3.39,-2.0796,3236.37,52219.412,2.1517,0.6,162.962,5203.934,159.583,4957.888,158.9905,5540.2645,146.149,5213.6112,134.812,6541.9005,130.0722,6799.3446,,,,
15,20211109,688665.SH,162.89,166.0,157.47,163.01,162.89,0.12,0.0737,4346.14,70004.886,2.8895,0.77,162.038,5415.9,158.992,5071.865,158.5095,5673.747,145.5323,5355.1397,134.3208,6639.3574,129.4871,6821.586,,,,
16,20211108,688665.SH,163.99,168.01,160.3,162.89,165.0,-2.11,-1.2788,4141.35,67616.241,2.7534,0.67,161.338,5629.928,158.08,5297.425,157.5935,5832.5335,144.9488,5402.8422,133.8023,6670.9215,128.8445,6834.4248,,,,
17,20211105,688665.SH,163.91,171.74,161.0,165.0,164.29,0.71,0.4322,7247.5,120992.487,4.8185,1.3,160.262,6211.822,157.251,5711.686,156.4215,5769.144,144.3172,5494.7952,133.2234,6696.5295,128.2502,6865.0007,,,,
18,20211104,688665.SH,155.19,167.84,154.66,164.29,155.0,9.29,5.9935,7048.31,115225.747,4.6861,1.5,158.462,5565.392,156.531,5641.14,154.9445,5582.8915,143.5973,5518.9688,132.6285,6719.707,127.6036,6865.8123,,,,
19,20211103,688665.SH,156.53,163.5,154.11,155.0,159.51,-4.51,-2.8274,4296.2,67563.984,2.8563,0.91,156.204,4711.842,156.702,5607.188,153.686,5351.5455,142.7077,5521.3707,132.1157,6716.4034,126.9553,6870.9078,,,,
20,20211102,688665.SH,158.69,164.0,156.23,159.51,157.51,2.0,1.2698,5416.28,86504.999,3.601,1.09,155.946,4727.83,157.348,5974.492,152.636,5362.582,141.991,5575.3432,131.7316,6737.3767,126.3927,6897.9113,,,,
21,20211101,688665.SH,156.0,161.5,148.38,157.51,156.0,1.51,0.9679,7050.82,108791.884,4.6877,1.35,154.822,4964.922,157.849,6141.773,151.6605,5370.3535,141.0635,5619.6752,131.2415,6751.2038,125.8422,6909.6357,,,,
22,20211029,688665.SH,153.0,157.59,150.58,156.0,153.0,3.0,1.9608,4015.35,62037.658,2.6696,0.7,154.24,5211.55,157.845,5878.766,150.335,5312.5405,140.2453,5624.315,130.7964,6748.3039,125.2668,6918.9612,,,,
23,20211028,688665.SH,153.71,155.71,150.42,153.0,153.71,-0.71,-0.4619,2780.56,42495.631,1.8487,0.43,154.6,5716.888,157.963,5872.19,148.996,5193.5385,139.3587,5642.536,130.3884,6793.0595,124.6609,6946.8908,,,,
24,20211027,688665.SH,155.51,155.51,148.6,153.71,153.89,-0.18,-0.117,4376.14,66348.443,2.9095,0.61,157.2,6502.534,158.398,6122.641,147.893,5196.551,138.582,5681.9932,130.0755,6843.161,124.0961,7006.5733,,,,
