,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688660.SH,14.46,14.7,13.62,13.88,14.26,-0.38,-2.6648,366419.84,518902.34,9.5422,1.2,14.342,320134.94,14.334,342276.067,14.102,392277.5075,12.739,398700.5293,11.6881,391536.2856,11.2276,365529.4371,,,,
1,20211129,688660.SH,14.25,14.84,14.2,14.26,14.68,-0.42,-2.861,281117.28,407391.604,7.3208,0.91,14.364,305956.462,14.287,340247.636,14.058,395546.5135,12.6855,397107.2315,11.6358,389520.6823,11.1885,365334.7611,,,,
2,20211126,688660.SH,14.3,14.95,14.25,14.68,14.45,0.23,1.5917,328131.0,479784.703,8.5451,1.04,14.41,308440.82,14.209,342328.438,13.995,400577.1065,12.628,397144.7705,11.5797,388495.3848,11.1465,365966.0318,,,,
3,20211125,688660.SH,14.33,14.95,14.1,14.45,14.44,0.01,0.0693,296212.63,428869.108,7.7139,0.89,14.392,315801.982,14.134,347861.641,13.8995,402111.4675,12.5695,398750.1645,11.5209,386476.6872,11.1006,366177.6767,,,,
4,20211124,688660.SH,13.89,14.54,13.84,14.44,13.99,0.45,3.2166,328793.95,466468.233,8.5623,0.9,14.348,332147.508,14.035,350900.93,13.82,410263.9405,12.5065,400296.8183,11.4642,385316.1842,11.0558,369559.4462,,,,
5,20211123,688660.SH,14.43,14.55,13.93,13.99,14.49,-0.5,-3.4507,295527.45,417265.771,7.696,0.79,14.326,364417.194,13.98,351854.84,13.7315,415746.5485,12.4477,401800.3197,11.4096,383549.1489,11.0163,371368.2488,,,,
6,20211122,688660.SH,14.6,14.73,14.32,14.49,14.59,-0.1,-0.6854,293539.07,426167.147,7.6442,0.78,14.21,374538.81,13.983,358920.118,13.6575,420203.2,12.3852,401173.3942,11.3593,382708.4322,10.984,375257.7215,,,,
7,20211119,688660.SH,14.12,14.75,14.03,14.59,14.23,0.36,2.5299,364936.81,525856.47,9.5036,0.96,14.008,376216.056,13.936,366349.144,13.5595,425103.012,12.3115,399124.6215,11.3048,382797.419,10.9447,377965.4409,,,,
8,20211118,688660.SH,14.12,14.68,14.01,14.23,14.33,-0.1,-0.6978,377940.26,543670.477,10.3768,1.02,13.876,379921.3,13.911,393731.83,13.405,415329.1005,12.2368,399225.3018,11.2518,383626.248,10.9045,381011.0297,,,,
9,20211117,688660.SH,13.55,14.54,13.48,14.33,13.41,0.92,6.8606,490142.38,694659.933,13.4574,1.44,13.722,369654.352,13.99,446407.246,13.2825,406724.8625,12.1745,399333.8228,11.2017,383578.1574,10.8698,383890.9286,,,,
10,20211116,688660.SH,13.35,13.97,13.29,13.41,13.48,-0.07,-0.5193,346135.53,468973.256,9.5036,1.01,13.634,339292.486,13.87,442278.948,13.1715,396126.328,12.1127,394663.196,11.1496,382285.8978,10.8343,390292.9432,,,,
11,20211115,688660.SH,13.79,13.94,13.25,13.48,13.93,-0.45,-3.2304,301925.3,407218.38,8.2897,0.85,13.756,343301.426,13.829,450845.391,13.0905,389100.7,12.0662,393194.2032,11.1025,380559.1153,10.8155,401555.2951,,,,
12,20211112,688660.SH,13.4,14.08,13.33,13.93,13.46,0.47,3.4918,383463.03,531209.637,10.5284,0.94,13.864,356482.232,13.781,458825.775,13.008,388034.8165,12.0235,395189.9972,11.0547,379203.4818,10.8011,420180.8408,,,,
13,20211111,688660.SH,13.78,13.99,13.29,13.46,13.89,-0.43,-3.0958,326605.52,443212.064,8.9673,0.62,13.946,407542.36,13.665,456361.294,12.8845,379021.0055,11.9692,393810.3607,11.0019,376984.5925,,,,,,
14,20211110,688660.SH,13.85,14.1,13.35,13.89,14.02,-0.13,-0.9272,338333.05,462881.545,9.2893,0.62,14.258,523160.14,13.605,469626.951,12.794,379075.482,11.9238,394754.2702,10.9534,377071.0607,,,,,,
15,20211109,688660.SH,14.42,14.75,13.75,14.02,14.02,0.0,0.0,366180.23,521149.952,10.0539,0.66,14.106,545265.41,13.483,479638.257,12.663,371713.327,11.8712,394754.2052,10.9044,376233.2122,,,,,,
