,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688513.SH,47.69,47.96,47.11,47.56,47.7,-0.14,-0.2935,9451.4,44823.748,1.5862,0.69,46.938,14513.818,46.016,11435.9,45.778,9468.0055,45.4432,6204.6685,46.0138,6428.4403,45.9678,6259.2741,46.6467,5748.3036,,
1,20211129,688513.SH,47.37,47.85,46.77,47.7,47.19,0.51,1.0807,13695.89,64791.46,2.2985,1.09,46.44,13793.956,45.85,11545.742,45.614,9150.8165,45.4362,6153.3168,46.0012,6407.7451,45.97,6249.0372,46.6839,5802.1042,,
2,20211126,688513.SH,46.89,47.98,46.81,47.19,47.1,0.09,0.1911,19530.81,92483.768,3.2777,1.99,45.908,12509.428,45.68,12122.23,45.486,8659.1775,45.4475,6052.8755,45.9786,6325.6956,45.9772,6223.627,46.711,5770.4788,,
3,20211125,688513.SH,45.18,47.23,45.14,47.1,45.14,1.96,4.342,22779.84,105648.001,3.823,3.18,45.446,9813.268,45.531,10799.465,45.346,7799.039,45.4885,5944.7103,45.9572,6167.6959,45.9795,6119.1898,46.7367,5725.1466,,
4,20211124,688513.SH,44.99,45.35,44.72,45.14,45.07,0.07,0.1553,7111.15,32075.268,1.1934,0.85,45.0,7152.854,45.4,9360.1,45.1865,6812.6135,45.518,5703.051,45.9332,5980.3249,45.9885,5994.2687,46.7694,5665.2845,,
5,20211123,688513.SH,44.98,45.27,44.77,45.07,45.04,0.03,0.0666,5852.09,26325.457,0.9821,0.63,45.094,8357.982,45.481,9746.513,45.1425,6668.6265,45.5632,5682.4732,45.9393,5956.3855,46.0082,5995.4746,46.8084,5661.327,,
6,20211122,688513.SH,44.87,45.18,44.49,45.04,44.88,0.16,0.3565,7273.25,32557.8,1.2206,0.62,45.26,9297.528,45.503,9646.216,45.136,6541.4855,45.5983,5731.9628,45.9456,5932.3594,46.0322,6002.5918,46.8442,5665.9681,,
7,20211119,688513.SH,44.78,44.97,44.48,44.88,44.87,0.01,0.0223,6050.01,27040.306,1.0153,0.51,45.452,11735.032,45.52,9304.712,45.1395,6343.6155,45.6543,5828.4353,45.9542,5902.7847,46.0593,6079.4894,46.8832,5681.3723,,
8,20211118,688513.SH,45.58,45.75,44.83,44.87,45.61,-0.74,-1.6225,9477.77,42801.724,1.5906,0.82,45.616,11785.662,45.53,9041.822,45.166,6387.4715,45.684,5833.8485,45.9684,5876.8897,46.0736,6092.767,46.9279,5732.4725,,
9,20211117,688513.SH,45.81,46.18,45.33,45.61,45.9,-0.29,-0.6318,13136.79,59985.693,2.2047,1.18,45.8,11567.346,45.573,8441.972,45.2265,6192.132,45.7167,5794.663,45.9817,5885.278,46.0852,6088.3993,46.9689,5756.5872,,
10,20211116,688513.SH,46.12,46.42,45.67,45.9,46.0,-0.1,-0.2174,10549.82,48563.717,1.7705,1.06,45.868,11135.044,45.54,7500.111,45.225,5742.0915,45.762,5669.4857,45.977,5792.2904,46.086,6039.8106,47.0025,5747.2175,,
11,20211115,688513.SH,45.78,47.28,45.72,46.0,45.7,0.3,0.6565,19460.77,90194.881,3.266,2.83,45.746,9994.904,45.378,6755.891,45.18,5345.9235,45.7968,5566.5337,45.9651,5721.5215,46.0793,5994.2695,47.0329,5732.3374,,
12,20211112,688513.SH,45.77,45.9,45.52,45.7,45.79,-0.09,-0.1965,6303.16,28798.818,1.0578,1.0,45.588,6874.392,45.292,5196.125,45.13,4492.5475,45.823,5302.4812,45.9491,5550.847,46.0701,5876.5331,47.0607,5676.1764,,
13,20211111,688513.SH,45.98,46.2,45.49,45.79,45.95,-0.16,-0.3482,8386.19,38371.553,1.4074,1.58,45.444,6297.982,45.161,4798.613,45.105,4309.324,45.8488,5298.235,45.9332,5519.4243,46.0692,5903.1923,47.089,5683.2215,,
14,20211110,688513.SH,46.01,46.8,45.31,45.95,45.29,0.66,1.4573,10975.28,50496.71,1.8419,2.84,45.346,5316.598,44.973,4265.127,45.0695,4046.1835,45.8872,5269.0973,45.9217,5500.1873,46.0515,5871.7554,47.111,5704.814,,
15,20211109,688513.SH,45.01,45.52,44.8,45.29,45.21,0.08,0.177,4849.12,21969.165,0.8138,1.38,45.212,3865.178,44.804,3590.74,45.0265,3718.5095,45.9213,5154.4677,45.919,5443.4866,46.0388,5830.9925,47.1358,5701.7904,,
16,20211108,688513.SH,44.98,45.37,44.64,45.21,44.98,0.23,0.5113,3858.21,17392.5,0.6475,1.1,45.01,3516.878,44.769,3436.755,44.9595,3648.3285,45.9618,5228.225,45.9231,5460.9588,46.0358,5882.3531,47.1696,5718.6968,,
17,20211105,688513.SH,45.11,45.5,44.9,44.98,45.3,-0.32,-0.7064,3421.11,15452.642,0.5741,1.04,44.996,3517.858,44.759,3382.519,44.949,3604.4505,46.0228,5318.2438,45.9302,5488.5227,46.0161,5869.5508,47.2067,5733.9821,,
18,20211104,688513.SH,45.43,45.5,45.0,45.3,45.28,0.02,0.0442,3479.27,15732.536,0.5839,1.08,44.878,3299.244,44.802,3733.121,44.963,3646.808,46.1027,5418.6115,45.9504,5507.6728,45.9972,5861.4978,47.2447,5763.6065,,
19,20211103,688513.SH,44.5,45.58,44.31,45.28,44.28,1.0,2.2584,3718.18,16807.959,0.624,1.12,44.6,3213.656,44.88,3942.292,44.902,3590.255,46.1693,5602.9285,45.9804,5583.929,45.973,5850.3282,47.2787,5778.9798,,
20,20211102,688513.SH,45.1,45.18,44.03,44.28,45.14,-0.86,-1.9052,3107.62,13840.494,0.5215,0.93,44.396,3316.302,44.91,3984.072,44.8305,3658.7605,46.2145,5671.0457,46.0057,5617.5278,45.9483,5861.996,47.3089,5817.6345,,
21,20211101,688513.SH,44.18,45.35,43.96,45.14,44.39,0.75,1.6896,3863.11,17281.097,0.6483,1.19,44.528,3356.632,44.982,3935.956,44.8565,3607.2135,46.2745,5878.4548,46.0412,5668.6814,45.9392,5857.3944,47.351,5860.3825,,
22,20211029,688513.SH,44.1,44.43,43.89,44.39,43.91,0.48,1.0931,2328.04,10302.995,0.3907,0.56,44.522,3247.18,44.968,3788.97,44.8455,3596.586,46.2742,5869.9843,46.0754,5736.5169,45.9247,5861.3898,47.3959,5898.3721,,
23,20211028,688513.SH,44.0,44.42,43.66,43.91,44.26,-0.35,-0.7908,3051.33,13397.563,0.5121,0.65,44.726,4166.998,45.049,3820.035,44.874,3717.209,46.2728,5941.9353,46.1062,5783.22,45.9158,5882.0104,47.4432,5940.0967,,
24,20211027,688513.SH,45.03,45.03,43.98,44.26,44.94,-0.68,-1.5131,4231.41,18773.542,0.7101,0.91,45.16,4670.928,45.166,3827.24,44.949,3795.117,46.3108,5979.821,46.1489,5830.5997,45.9197,5888.1848,47.4889,5975.5356,,
