,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688598.SH,356.68,373.49,356.11,368.14,358.1,10.04,2.8037,18203.14,665560.674,2.8329,1.42,353.118,14307.57,344.624,15332.041,345.701,14491.665,357.4717,16108.5598,331.3864,16830.3021,314.9575,17228.1942,240.0747,14561.6349,,
1,20211129,688598.SH,360.0,363.0,354.03,358.1,359.35,-1.25,-0.3479,13027.5,466345.418,2.0274,0.93,348.29,12853.382,341.08,14246.355,344.184,14818.538,357.5657,16190.622,330.4079,16767.2953,313.5898,17210.187,239.0681,14505.6832,,
2,20211126,688598.SH,338.65,361.5,338.64,359.35,341.0,18.35,5.3812,20030.87,714745.308,3.1173,1.47,346.67,14003.828,339.232,15037.02,343.699,15112.0825,357.9123,16531.6968,329.5729,16786.0764,312.3463,17377.0791,238.1077,14490.6462,,
3,20211125,688598.SH,338.0,353.0,337.32,341.0,339.0,2.0,0.59,9920.74,340880.679,1.5439,0.67,342.03,13652.546,338.628,14527.78,343.592,14920.4775,357.9232,17079.8078,328.6694,16736.3688,311.0518,17520.9593,237.1358,14426.2718,,
4,20211124,688598.SH,340.51,352.01,335.12,339.0,344.0,-5.0,-1.4535,10355.6,353784.741,1.6116,0.63,337.93,14836.986,339.248,14560.909,343.817,15277.6975,357.2398,17277.0373,327.9894,16828.0763,309.6751,17736.4172,236.2384,14406.3542,,
5,20211123,688598.SH,348.53,356.86,342.13,344.0,350.0,-6.0,-1.7143,10932.2,382001.002,1.7013,0.7,336.13,16356.512,340.352,14306.882,344.5615,15553.103,356.6397,17443.0268,327.2194,16936.0922,308.2584,17897.6553,235.3554,14388.5174,,
6,20211122,688598.SH,337.31,358.0,336.02,350.0,336.15,13.85,4.1202,18779.73,660871.814,2.9226,1.17,333.87,15639.328,341.752,14633.767,344.7115,16267.9375,355.7523,17440.7823,326.2094,16960.2649,306.8578,17918.2332,234.4415,14371.61,,
7,20211119,688598.SH,317.01,338.5,317.0,336.15,320.5,15.65,4.883,18274.46,603428.67,2.844,1.19,331.794,16070.212,341.0,13734.359,345.067,16348.6885,354.7107,17313.7297,325.1124,16907.9648,305.401,17888.4118,233.5272,14353.1628,,
8,20211118,688598.SH,329.2,333.4,313.77,320.5,330.0,-9.5,-2.8788,15842.94,506911.48,2.4656,1.11,335.226,15403.014,341.758,13707.319,345.1345,16026.336,353.8393,17165.8513,324.2689,16882.4261,304.0487,17843.543,232.6746,14307.7444,,
9,20211117,688598.SH,338.34,338.34,314.78,330.0,332.7,-2.7,-0.8115,17953.23,584315.044,2.794,1.46,340.566,14284.832,345.988,14220.431,346.1735,16232.4035,353.223,17155.6448,323.4486,16795.9988,302.832,17970.5715,231.8823,14285.4443,,
10,20211116,688598.SH,333.33,341.9,331.1,332.7,339.62,-6.92,-2.0376,7346.28,246789.849,1.1433,0.54,344.574,12257.252,346.778,13651.289,347.8485,16140.041,352.6947,17018.6832,322.534,16815.9336,301.4674,18053.5877,231.0563,14250.9622,,
11,20211115,688598.SH,353.4,358.77,331.0,339.62,353.31,-13.69,-3.8748,20934.15,709102.146,3.2579,1.84,349.634,13628.206,347.288,15390.721,348.9315,16841.9375,352.2467,17053.0202,321.5199,16927.0895,300.0499,18224.0244,230.2151,14260.7819,,
12,20211112,688598.SH,346.02,367.0,346.02,353.31,347.2,6.11,1.7598,14938.47,535641.766,2.3248,1.24,350.206,11398.506,348.166,15187.145,350.4005,16361.913,351.792,16910.3648,320.2782,16850.0462,298.5883,18265.8268,229.3486,14221.5226,,
13,20211111,688598.SH,350.64,359.0,345.0,347.2,350.04,-2.84,-0.8113,10252.03,359119.801,1.5955,0.72,348.29,12011.624,348.556,15313.175,351.4755,16037.6645,351.1035,16900.673,318.8395,16903.813,297.0513,18311.7828,228.4341,14213.9962,,
14,20211110,688598.SH,356.02,359.9,345.39,350.04,358.0,-7.96,-2.2235,7815.33,273421.02,1.2163,0.52,351.41,14156.03,348.386,15994.486,352.782,16381.128,350.4335,17165.9467,317.5326,16968.4622,295.5466,18331.629,227.52,14220.0255,,
15,20211109,688598.SH,346.0,362.0,345.0,358.0,342.48,15.52,4.5317,14201.05,502427.217,2.2101,0.83,348.982,15045.326,348.771,16799.324,353.1155,16770.601,349.4828,17339.1323,316.222,17251.5984,293.9203,18307.2993,226.5718,14230.7508,,
16,20211108,688598.SH,343.49,353.67,339.32,342.48,343.73,-1.25,-0.3637,9785.65,337206.581,1.5229,0.52,344.942,17153.236,347.671,17902.108,351.515,16765.639,348.5428,17472.7142,314.7916,17496.1601,292.2196,18245.3203,225.6034,14201.7172,,
17,20211105,688598.SH,370.0,370.0,339.0,343.73,362.8,-19.07,-5.2563,18004.06,624000.865,2.8019,0.97,346.126,18975.784,349.134,18963.018,351.096,16784.2965,347.6842,17597.1303,313.2845,17588.0028,290.674,18207.9965,224.7005,14190.7514,,
18,20211104,688598.SH,343.1,368.8,337.46,362.8,337.9,24.9,7.369,20974.06,751904.011,3.2641,1.18,348.822,18614.726,348.511,18345.353,350.532,16700.324,346.5553,17594.512,311.7512,17615.7598,289.0764,18117.9522,223.7836,14137.8458,,
19,20211103,688598.SH,335.0,340.99,329.01,337.9,337.8,0.1,0.0296,12261.81,410090.395,1.9083,0.66,345.362,17832.942,346.359,18244.376,349.9405,16296.223,344.7853,17529.434,310.1099,17659.6697,287.2863,18039.4526,222.7872,14096.6696,,
20,20211102,688598.SH,350.0,350.61,325.63,337.8,348.4,-10.6,-3.0425,24740.6,831321.768,3.8503,1.33,348.56,18553.322,348.919,18628.793,350.726,16406.96,343.619,17620.023,308.8088,17775.5,285.7933,18027.7811,221.9004,14083.4191,,
21,20211101,688598.SH,353.22,370.7,346.06,348.4,357.21,-8.81,-2.4663,18898.39,674350.605,2.9411,1.0,350.4,18650.98,350.575,18293.154,351.286,15698.5955,342.4223,17494.6362,307.4709,17688.5168,284.4261,17889.2743,221.0134,14009.6835,,
