,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688560.SH,39.99,39.99,37.39,38.3,39.85,-1.55,-3.8896,37808.23,144667.812,10.843,0.92,37.786,42751.786,36.831,39487.339,34.4035,36974.056,32.0998,36395.0055,32.4111,40231.8625,30.6041,38584.0021,,,,
1,20211129,688560.SH,37.5,40.68,37.25,39.85,38.3,1.55,4.047,50060.5,198584.422,14.3569,1.31,37.418,41277.858,36.339,38430.094,33.9075,36297.3395,32.0022,36518.3692,32.2587,40212.1082,30.4656,38865.0461,,,,
2,20211126,688560.SH,35.73,38.77,35.59,38.3,35.63,2.67,7.4937,55184.98,209278.249,15.8265,1.63,36.762,38167.95,35.684,36833.897,33.382,35570.128,31.8892,36573.5618,32.0862,40092.0083,30.3254,39286.319,,,,
3,20211125,688560.SH,36.58,37.3,35.22,35.63,36.85,-1.22,-3.3107,40051.47,144981.303,11.4864,1.09,36.438,33893.782,35.369,34560.635,32.842,33967.4355,31.7725,36130.9667,31.9442,40007.5699,30.1742,39000.4071,,,,
4,20211124,688560.SH,36.26,37.77,35.83,36.85,36.46,0.39,1.0697,30653.75,112521.418,8.7912,0.85,36.446,36804.122,35.249,33246.553,32.372,34382.1315,31.6852,36001.339,31.833,40238.1494,30.0445,38898.5658,,,,
5,20211123,688560.SH,36.37,38.34,36.3,36.46,36.57,-0.11,-0.3008,30438.59,113477.602,8.7295,0.86,35.876,36222.892,35.004,34869.14,32.0255,34181.076,31.5773,36063.0028,31.6941,40405.1104,29.8946,38740.6738,,,,
6,20211122,688560.SH,37.69,37.78,36.01,36.57,36.68,-0.11,-0.2999,34510.96,126894.085,9.8974,0.97,35.26,35582.33,34.778,39266.545,31.6615,33606.0905,31.4418,36099.1785,31.5509,40537.6251,29.7493,38606.2537,,,,
7,20211119,688560.SH,35.86,38.2,35.01,36.68,35.67,1.01,2.8315,33814.14,124616.718,9.6976,0.96,34.606,35499.844,34.085,39006.189,31.302,33298.427,31.3238,35926.6332,31.4038,40748.9925,29.6017,38416.5724,,,,
8,20211118,688560.SH,33.71,37.32,33.52,35.67,34.0,1.67,4.9118,54603.17,195214.874,15.6597,1.84,34.3,35227.488,33.26,37714.175,30.8665,32661.8335,31.2182,35779.8238,31.2441,40586.293,29.451,38192.6624,,,,
9,20211117,688560.SH,33.6,34.45,32.48,34.0,33.38,0.62,1.8574,27747.6,93105.724,7.9577,0.83,34.052,29688.984,32.611,35117.063,30.4915,31010.834,31.1387,35258.0197,31.098,40225.2981,29.3084,37781.8409,,,,
10,20211116,688560.SH,33.24,34.33,32.5,33.38,33.3,0.08,0.2402,27235.78,90997.237,7.811,0.63,34.132,33515.388,31.976,34460.773,30.251,30689.781,31.1122,35354.2713,30.9693,40127.2262,29.1787,37587.7335,,,,
11,20211115,688560.SH,35.15,35.3,33.24,33.3,35.15,-1.85,-5.2632,34098.53,115774.787,9.7791,0.8,34.296,42950.76,31.476,34164.585,30.0215,30655.062,31.1192,35320.9447,30.8422,39994.3731,29.053,37439.8468,,,,
12,20211112,688560.SH,34.3,35.67,34.05,35.15,34.43,0.72,2.0912,32452.36,113477.751,9.307,0.81,33.564,42512.534,31.08,34306.359,29.806,29798.7125,31.135,35300.9732,30.7121,39768.4281,28.9316,37213.7709,,,,
13,20211111,688560.SH,34.44,35.5,33.7,34.43,34.4,0.03,0.0872,26910.65,92907.983,7.7177,0.66,32.22,40200.862,30.315,33374.236,29.4785,28735.752,31.1447,35250.5588,30.5604,39609.3915,28.7949,37020.6731,,,,
14,20211110,688560.SH,34.5,34.75,33.2,34.4,34.2,0.2,0.5848,46879.62,159606.454,13.4446,1.32,31.17,40545.142,29.495,35517.71,29.196,28393.135,31.146,35251.4747,30.4237,39526.5578,28.6636,36869.3254,,,,
15,20211109,688560.SH,29.5,34.68,29.5,34.2,29.64,4.56,15.3846,74412.64,246179.416,21.3408,2.93,29.82,35406.158,29.047,33493.012,28.88,26906.583,31.1707,35010.0722,30.2861,39279.6203,28.5309,36530.7146,,,,
16,20211108,688560.SH,29.3,30.1,28.83,29.64,28.43,1.21,4.2561,31907.4,94230.607,9.1507,1.22,28.656,25378.41,28.545,27945.636,28.498,24062.5,31.2253,34481.77,30.1593,38932.4779,28.3978,35973.8068,,,,
17,20211105,688560.SH,29.18,29.49,28.0,28.43,29.18,-0.75,-2.5703,20894.0,59740.348,5.9922,0.79,28.596,26100.184,28.519,27590.665,28.412,22982.1235,31.334,34385.2927,30.0659,38754.4336,28.3044,35763.1959,,,,
18,20211104,688560.SH,27.8,29.5,27.65,29.18,27.65,1.53,5.5335,28632.05,83034.687,8.2114,0.94,28.41,26547.61,28.473,27609.492,28.422,22953.9755,31.4848,34501.072,29.9877,38767.5714,28.2211,35634.7244,,,,
19,20211103,688560.SH,28.46,28.6,26.68,27.65,28.38,-0.73,-2.5722,21184.7,57896.067,6.0756,0.67,27.82,30490.278,28.372,26904.605,28.363,22445.043,31.6037,34782.4917,29.9097,38731.8651,28.13,35497.1645,,,,
20,20211102,688560.SH,29.58,29.97,27.9,28.38,29.34,-0.96,-3.272,24273.9,70066.586,6.9615,0.8,28.274,31579.866,28.526,26918.789,28.3465,22501.2935,31.801,35573.788,29.8442,38905.9913,28.0555,35373.4556,,,,
21,20211101,688560.SH,27.23,30.15,26.81,29.34,27.5,1.84,6.6909,35516.27,103667.604,10.1857,1.22,28.434,30512.862,28.567,27145.539,28.344,22076.3185,31.9498,36017.1705,29.7772,39378.5874,27.975,35260.2369,,,,
22,20211029,688560.SH,26.6,27.66,26.41,27.5,26.23,1.27,4.8418,23131.13,62670.849,6.6338,0.81,28.442,29081.146,28.532,25291.066,28.325,21403.298,32.1002,36422.9133,29.7141,40029.5572,27.8893,35100.4633,,,,
23,20211028,688560.SH,29.5,29.6,25.8,26.23,29.92,-3.69,-12.3329,48345.39,130988.205,13.865,2.07,28.536,28671.374,28.642,24097.268,28.448,21551.406,32.263,37030.4078,29.6406,40007.0014,27.8252,35028.1062,,,,
24,20211027,688560.SH,29.17,30.05,28.01,29.92,29.18,0.74,2.536,26632.64,77741.954,7.638,1.2,28.924,23318.932,28.897,21268.56,28.677,20420.5565,32.4925,37229.2317,29.579,39801.8526,27.7737,34688.8587,,,,
25,20211026,688560.SH,29.38,30.26,28.48,29.18,29.38,-0.2,-0.6807,18938.88,55297.453,5.4315,0.8,28.778,22257.712,28.713,20320.154,28.727,20204.2445,32.7042,38127.173,29.4684,39652.5934,27.6915,34559.1835,,,,
