,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688425.SH,5.0,5.05,4.99,5.02,4.99,0.03,0.6012,97775.93,49051.141,0.9321,0.73,5.06,116247.738,5.047,151169.27,4.9965,139979.422,5.328,341573.1422,5.3906,399237.3201,,,,,,
1,20211129,688425.SH,5.0,5.01,4.97,4.99,5.05,-0.06,-1.1881,112103.94,55991.405,1.0687,0.58,5.084,134046.872,5.043,155234.879,4.991,146517.5815,5.3325,347402.8475,5.3985,406845.179,,,,,,
2,20211126,688425.SH,5.1,5.11,5.05,5.05,5.11,-0.06,-1.1742,109032.11,55267.279,1.0394,0.56,5.114,192867.196,5.047,157170.853,4.9935,147291.3865,5.336,349763.7875,5.4087,413204.2677,,,,,,
3,20211125,688425.SH,5.14,5.16,5.1,5.11,5.13,-0.02,-0.3899,137662.88,70387.697,1.3123,0.72,5.094,196340.974,5.042,156739.727,4.993,147145.8525,5.3393,352476.1475,5.4194,425858.8887,,,,,,
4,20211124,688425.SH,5.14,5.16,5.11,5.13,5.14,-0.01,-0.1946,124663.83,64004.554,1.1884,0.67,5.062,191675.31,5.032,158309.483,4.988,155159.25,5.3415,356105.5142,5.4324,440299.5227,,,,,,
5,20211123,688425.SH,5.13,5.19,5.1,5.14,5.14,0.0,0.0,186771.6,95958.429,1.7804,1.06,5.034,186090.802,5.012,155752.882,4.992,155474.8785,5.3447,362485.3958,5.4439,454817.4829,,,,,,
6,20211122,688425.SH,4.95,5.18,4.95,5.14,4.95,0.19,3.8384,406205.56,207993.164,3.8722,3.34,5.002,176422.886,4.992,146628.084,4.997,155825.541,5.345,365758.8045,5.4585,472693.6688,,,,,,
7,20211119,688425.SH,4.94,4.98,4.92,4.95,4.95,0.0,0.0,126401.0,62466.029,1.2049,1.08,4.98,121474.51,4.974,123940.293,5.001,141037.7545,5.3468,363149.5903,5.4739,509574.6017,,,,,,
8,20211118,688425.SH,4.99,4.99,4.95,4.95,4.99,-0.04,-0.8016,114334.56,56815.001,1.0899,0.92,4.99,117138.48,4.965,122707.395,5.0125,141997.395,5.3525,365487.9387,5.5034,556576.2554,,,,,,
9,20211117,688425.SH,4.97,4.99,4.95,4.99,4.98,0.01,0.2008,96741.29,48137.712,0.9222,0.77,5.002,124943.656,4.958,121811.026,5.026,141716.0975,5.3575,368941.6842,5.5361,632905.2132,,,,,,
10,20211116,688425.SH,5.03,5.04,4.97,4.98,5.03,-0.05,-0.994,138432.02,69270.325,1.3196,1.18,4.99,125414.962,4.946,128789.574,5.038,142508.021,5.3628,371363.0682,,,,,,,,
11,20211115,688425.SH,4.99,5.04,4.97,5.03,5.0,0.03,0.6,131463.68,65776.864,1.2532,1.04,4.982,116833.282,4.939,137800.284,5.052,140840.874,5.368,375806.3377,,,,,,,,
12,20211112,688425.SH,5.0,5.02,4.98,5.0,5.01,-0.01,-0.1996,104720.85,52309.686,0.9983,0.82,4.968,126406.076,4.94,137411.92,5.064,141124.782,5.3735,378265.4005,,,,,,,,
13,20211111,688425.SH,4.93,5.04,4.92,5.01,4.93,0.08,1.6227,153360.44,76477.232,1.4619,1.29,4.94,128276.31,4.944,137551.978,5.078,141167.786,5.3798,382588.2095,,,,,,,,
14,20211110,688425.SH,4.94,4.95,4.88,4.93,4.94,-0.01,-0.2024,99097.82,48684.432,0.9447,0.75,4.914,118678.396,4.944,152009.017,5.093,138237.12,5.3865,386579.6752,,,,,,,,
15,20211109,688425.SH,4.94,4.97,4.92,4.94,4.96,-0.02,-0.4032,95523.62,47156.548,0.9106,0.6,4.902,132164.186,4.972,155196.875,5.1125,138101.7335,5.395,389254.4367,,,,,,,,
16,20211108,688425.SH,4.87,5.0,4.85,4.96,4.86,0.1,2.0576,179327.65,88618.623,1.7095,1.21,4.896,158767.286,5.002,165022.998,5.13,140946.677,5.4025,395161.163,,,,,,,,
17,20211105,688425.SH,4.88,4.89,4.85,4.86,4.88,-0.02,-0.4098,114072.02,55539.368,1.0874,0.78,4.912,148417.764,5.028,158135.216,5.151,138346.4165,5.4115,400791.4623,,,,,,,,
18,20211104,688425.SH,4.86,4.9,4.86,4.88,4.87,0.01,0.2053,105370.87,51419.357,1.0045,0.57,4.948,146827.646,5.06,161287.395,5.1785,139822.6285,5.4235,408672.5522,,,,,,,,
19,20211103,688425.SH,4.92,4.92,4.84,4.87,4.91,-0.04,-0.8147,166526.77,81115.181,1.5875,0.93,4.974,185339.638,5.094,161621.169,5.2015,141596.063,5.4335,415884.231,,,,,,,,
20,20211102,688425.SH,5.05,5.05,4.9,4.91,5.04,-0.13,-2.5794,228539.12,113614.523,2.1786,1.33,5.042,178229.564,5.13,156226.468,5.2235,143974.677,5.4443,424869.1698,,,,,,,,
21,20211101,688425.SH,5.05,5.06,5.0,5.04,5.04,0.0,0.0,127580.04,64181.805,1.2162,0.76,5.108,171278.71,5.165,143881.464,5.248,140006.4195,5.4512,429990.2223,,,,,,,,
22,20211029,688425.SH,5.02,5.05,5.01,5.04,5.01,0.03,0.5988,106121.43,53436.367,1.0116,0.6,5.144,167852.668,5.188,144837.644,5.265,151409.1245,5.4553,434451.3977,,,,,,,,
23,20211028,688425.SH,5.19,5.2,4.99,5.01,5.21,-0.2,-3.8388,297930.83,151401.551,2.8401,2.16,5.172,175747.144,5.212,144783.594,5.293,162899.2045,5.4592,440003.0917,,,,,,,,
24,20211027,688425.SH,5.25,5.28,5.2,5.21,5.24,-0.03,-0.5725,130976.4,68465.145,1.2486,0.98,5.214,137902.7,5.242,124465.223,5.331,161187.816,5.4652,446355.8277,,,,,,,,
25,20211026,688425.SH,5.2,5.32,5.2,5.24,5.22,0.02,0.3831,193784.85,102183.695,1.8473,1.66,5.218,134223.372,5.253,121006.592,5.359,172197.966,5.4673,452063.359,,,,,,,,
26,20211025,688425.SH,5.19,5.22,5.14,5.22,5.18,0.04,0.7722,110449.83,57099.971,1.0529,0.91,5.222,116484.218,5.258,116870.356,5.3795,179019.732,5.4717,456171.3907,,,,,,,,
27,20211022,688425.SH,5.23,5.24,5.17,5.18,5.22,-0.04,-0.7663,145593.81,75738.742,1.3879,1.28,5.232,121822.62,5.274,118557.617,5.4025,193336.065,5.4785,461819.9377,,,,,,,,
28,20211021,688425.SH,5.23,5.25,5.21,5.22,5.23,-0.01,-0.1912,108708.61,56793.32,1.0363,0.98,5.252,113820.044,5.297,118357.862,5.4325,200132.151,5.4857,468446.1738,,,,,,,,
29,20211020,688425.SH,5.26,5.26,5.22,5.23,5.26,-0.03,-0.5703,112579.76,58907.558,1.0732,1.04,5.27,111027.746,5.309,121570.957,5.46,224260.9395,5.4942,481670.7465,,,,,,,,
30,20211019,688425.SH,5.27,5.28,5.24,5.26,5.27,-0.01,-0.1898,105089.08,55228.731,1.0018,0.9,5.288,107789.812,5.317,131722.886,5.4925,260183.6645,5.4975,486458.8225,,,,,,,,
31,20211018,688425.SH,5.3,5.3,5.21,5.27,5.28,-0.01,-0.1894,137141.84,71889.039,1.3073,1.19,5.294,117256.494,5.331,136131.375,5.5335,305590.4475,5.5022,490473.8963,,,,,,,,
32,20211015,688425.SH,5.32,5.32,5.27,5.28,5.31,-0.03,-0.565,105580.93,55845.542,1.0065,0.86,5.316,115292.614,5.342,157980.605,5.58,348472.2725,5.5067,496953.6288,,,,,,,,
33,20211014,688425.SH,5.35,5.35,5.29,5.31,5.32,-0.01,-0.188,94747.12,50344.883,0.9032,0.72,5.342,122895.68,5.374,181014.815,5.619,390166.5345,5.5135,505346.6317,,,,,,,,
34,20211013,688425.SH,5.28,5.34,5.27,5.32,5.29,0.03,0.5671,96390.09,51117.812,0.9189,0.62,5.348,132114.168,5.42,197910.409,5.653,419180.672,5.5222,512389.5815,,,,,,,,
35,20211012,688425.SH,5.37,5.38,5.26,5.29,5.38,-0.09,-1.6729,152422.49,80985.098,1.453,0.98,5.346,155655.96,5.465,223389.34,5.686,472342.8075,5.5315,518927.4575,,,,,,,,
36,20211011,688425.SH,5.42,5.43,5.37,5.38,5.41,-0.03,-0.5545,127322.44,68607.469,1.2137,0.63,5.368,155006.256,5.501,241169.108,5.714,526556.3925,5.541,526269.3975,,,,,,,,
37,20211008,688425.SH,5.39,5.45,5.38,5.41,5.34,0.07,1.3109,143596.26,77622.166,1.3689,0.6,5.368,200668.596,5.531,268114.513,5.7485,624659.398,5.5502,536191.415,,,,,,,,
38,20210930,688425.SH,5.32,5.38,5.32,5.34,5.31,0.03,0.565,140839.56,75430.02,1.3426,0.53,5.406,239133.95,5.568,281906.44,5.7695,724830.148,5.5588,545202.1455,,,,,,,,
39,20210929,688425.SH,5.38,5.39,5.3,5.31,5.4,-0.09,-1.6667,214099.05,114102.44,2.0409,0.74,5.492,263706.65,5.611,326950.922,5.7655,731854.739,5.5702,564958.7497,,,,,,,,
40,20210928,688425.SH,5.41,5.42,5.31,5.4,5.38,0.02,0.3717,149173.97,80296.376,1.422,0.46,5.584,291122.72,5.668,388644.443,5.764,740765.3275,5.5777,570744.1672,,,,,,,,
41,20210927,688425.SH,5.61,5.64,5.36,5.38,5.6,-0.22,-3.9286,355634.14,193732.517,3.3902,1.06,5.634,327331.96,5.736,475049.52,5.7585,755684.5415,5.5845,582567.298,,,,,,,,
42,20210924,688425.SH,5.77,5.78,5.59,5.6,5.77,-0.17,-2.9463,335923.03,190340.46,3.2023,1.03,5.694,335560.43,5.818,538963.94,5.7495,750590.8515,5.595,589106.9425,,,,,,,,
43,20210923,688425.SH,5.79,5.81,5.74,5.77,5.77,0.0,0.0,263703.06,152235.028,2.5138,0.68,5.73,324678.93,5.864,599318.254,5.732,747383.3855,5.6037,606416.4622,,,,,,,,
44,20210922,688425.SH,5.58,5.79,5.58,5.77,5.65,0.12,2.1239,351179.4,200838.08,3.3477,0.72,5.73,390195.194,5.886,640450.935,5.7055,751969.4765,5.6143,628383.5158,,,,,,,,
45,20210917,688425.SH,5.68,5.72,5.55,5.65,5.68,-0.03,-0.5282,330220.17,186005.008,3.1479,0.53,5.752,486166.166,5.907,721296.275,5.683,759783.343,5.6228,648804.8567,,,,,,,,
46,20210916,688425.SH,5.85,5.87,5.66,5.68,5.78,-0.1,-1.7301,396776.49,227646.187,3.7824,0.53,5.838,622767.08,5.927,811943.677,5.6585,762431.1405,5.6387,676207.6903,,,,,,,,
47,20210915,688425.SH,5.74,5.88,5.72,5.78,5.77,0.01,0.1733,281515.53,163350.269,2.6836,0.32,5.942,742367.45,5.966,981204.283,5.637,755074.9515,5.6553,737833.063,,,,,,,,
