,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688517.SH,16.09,16.69,15.55,16.3,15.9,0.4,2.5157,32917.51,53266.519,10.6311,1.0,15.6,31499.41,15.051,27980.948,14.0115,22336.3995,13.9035,30751.5143,13.7782,27262.8968,,,,,,
1,20211129,688517.SH,15.07,16.24,14.88,15.9,15.42,0.48,3.1128,39515.08,62616.74,12.7619,1.39,15.338,32971.532,14.783,26701.933,13.792,21231.3535,13.8543,30492.4092,13.7484,27229.0116,,,,,,
2,20211126,688517.SH,15.43,15.92,15.26,15.42,15.5,-0.08,-0.5161,30407.43,47437.125,9.8204,1.17,15.06,28419.068,14.59,26629.849,13.613,19705.7785,13.8177,30125.8368,13.7269,27175.2718,,,,,,
3,20211125,688517.SH,15.06,15.95,14.88,15.5,14.88,0.62,4.1667,35334.48,54505.319,11.4117,1.6,14.876,25968.934,14.413,26684.726,13.4455,18615.393,13.7948,30039.2117,13.7148,27297.0539,,,,,,
4,20211124,688517.SH,15.23,15.24,14.61,14.88,14.99,-0.11,-0.7338,19322.55,28837.295,6.2404,0.79,14.594,22034.328,14.163,24318.142,13.2775,17937.2785,13.7643,29671.5872,13.7017,27344.3557,,,,,,
5,20211123,688517.SH,14.61,15.48,14.34,14.99,14.51,0.48,3.3081,40278.12,60409.858,13.0083,1.97,14.502,24462.486,13.961,23306.85,13.1445,17992.9405,13.7427,29586.233,13.6984,27614.5506,,,,,,
6,20211122,688517.SH,14.4,14.7,14.28,14.51,14.5,0.01,0.069,16752.76,24164.843,5.4105,0.67,14.228,20432.334,13.741,20460.677,13.027,16753.2735,13.714,29127.5485,13.693,27895.4228,,,,,,
7,20211119,688517.SH,14.45,14.72,14.12,14.5,14.09,0.41,2.9099,18156.76,26222.297,5.8639,0.66,14.12,24840.63,13.554,19949.583,12.953,16956.8315,13.6987,29083.8698,13.6994,28577.4925,,,,,,
8,20211118,688517.SH,14.37,14.48,14.07,14.09,14.42,-0.33,-2.2885,15661.45,22347.343,5.0581,0.59,13.95,27400.518,13.369,19586.24,12.8555,16897.295,13.6882,29011.184,13.7089,29436.5447,,,,,,
9,20211117,688517.SH,13.55,14.51,13.55,14.42,13.62,0.8,5.8737,31463.34,44801.594,10.1615,1.42,13.732,26601.956,13.204,19299.739,12.799,17101.918,13.6825,29165.6792,13.7344,30932.074,,,,,,
10,20211116,688517.SH,14.0,14.06,13.56,13.62,13.97,-0.35,-2.5054,20127.36,27771.262,6.5004,0.98,13.42,22151.214,12.972,16691.851,12.741,16308.0935,13.68,29142.2087,13.7358,31843.5616,,,,,,
11,20211115,688517.SH,13.9,14.77,13.82,13.97,13.65,0.32,2.3443,38794.24,54939.179,12.5291,2.58,13.254,20489.02,12.801,15760.774,12.7285,16084.401,13.6942,29526.2968,13.7551,33681.9968,,,,,,
12,20211112,688517.SH,13.0,13.76,12.96,13.65,13.0,0.65,5.0,30956.2,41498.838,9.9977,2.63,12.988,15058.536,12.636,12781.708,12.695,14797.5415,13.6978,29512.981,,,,,,,,
13,20211111,688517.SH,12.81,13.05,12.77,13.0,12.86,0.14,1.0886,11668.64,15145.452,3.7685,0.97,12.788,11771.962,12.478,10546.06,12.672,14405.647,13.717,30139.4023,,,,,,,,
14,20211110,688517.SH,12.68,12.91,12.64,12.86,12.79,0.07,0.5473,9209.63,11786.577,2.9744,0.82,12.676,11997.522,12.392,11556.415,12.703,14649.5235,13.7333,30499.8055,,,,,,,,
15,20211109,688517.SH,12.6,13.02,12.58,12.79,12.64,0.15,1.1867,11816.39,15180.693,3.8162,1.07,12.524,11232.488,12.328,12679.031,12.7275,15136.104,13.7488,30981.3953,,,,,,,,
16,20211108,688517.SH,12.85,12.9,12.44,12.64,12.65,-0.01,-0.0791,11641.82,14630.159,3.7599,1.11,12.348,11032.528,12.313,13045.87,12.77,16382.3495,13.7547,31057.8533,,,,,,,,
17,20211105,688517.SH,12.38,12.77,12.38,12.65,12.44,0.21,1.6881,14523.33,18307.696,4.6905,1.56,12.284,10504.88,12.352,13964.08,12.854,16858.5175,13.7637,31083.2187,,,,,,,,
18,20211104,688517.SH,12.06,12.54,12.01,12.44,12.1,0.34,2.8099,12796.44,15813.227,4.1328,1.15,12.168,9320.158,12.342,14208.35,12.957,17567.415,13.7755,31069.363,,,,,,,,
19,20211103,688517.SH,11.92,12.1,11.9,12.1,11.91,0.19,1.5953,5384.46,6463.13,1.739,0.38,12.108,11115.308,12.394,14904.097,13.081,19566.5865,13.7905,31231.06,,,,,,,,
