,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688690.SH,100.83,101.95,98.45,101.62,101.5,0.12,0.1182,14376.28,143436.467,4.0426,1.03,96.906,14799.774,92.556,12887.64,86.2715,12114.644,85.6287,11641.9622,91.5699,17236.4867,,,,,,
1,20211129,688690.SH,95.9,102.85,94.7,101.5,96.24,5.26,5.4655,21361.13,214244.036,6.0068,1.79,94.582,14001.176,90.724,12317.106,85.066,11899.7385,85.522,11558.9093,91.6548,17775.4874,,,,,,
2,20211126,688690.SH,92.11,98.8,91.13,96.24,92.87,3.37,3.6287,16950.26,161210.587,4.7664,1.65,92.164,11910.884,88.814,10993.034,83.917,11784.103,85.3905,11412.8652,91.8048,18316.5008,,,,,,
3,20211125,688690.SH,92.48,94.88,90.18,92.87,92.3,0.57,0.6176,9073.06,84323.186,2.5514,0.91,90.428,10250.606,87.564,11060.747,82.83,11471.964,85.4343,11381.0655,92.0174,19110.2684,,,,,,
4,20211124,688690.SH,89.88,92.9,88.08,92.3,90.0,2.3,2.5556,12238.14,111051.345,3.4414,1.12,89.254,9963.78,86.278,11174.519,81.862,11710.3685,85.5312,11555.959,92.2617,20003.7801,,,,,,
5,20211123,688690.SH,90.54,93.5,89.03,90.0,89.41,0.59,0.6599,10383.29,94362.799,2.9198,0.98,88.206,10975.506,85.108,11063.257,80.84,11479.0675,85.5937,11889.333,92.4087,20849.3015,,,,,,
6,20211122,688690.SH,86.0,91.42,85.7,89.41,87.56,1.85,2.1128,10909.67,96942.255,3.0678,1.08,86.866,10633.036,84.298,12365.321,80.08,11486.5595,85.6615,11988.0835,92.5417,22280.7937,,,,,,
7,20211119,688690.SH,86.68,88.06,85.39,87.56,87.0,0.56,0.6437,8648.87,75092.862,2.4321,0.73,85.464,10075.184,82.814,12260.148,79.36,11378.117,85.7547,12238.269,92.8005,24282.3666,,,,,,
8,20211118,688690.SH,86.32,87.72,85.66,87.0,87.06,-0.06,-0.0689,7638.93,66348.636,2.1481,0.62,84.7,11870.888,81.797,12366.652,78.6145,11222.095,85.8002,12212.8825,93.0337,27049.8008,,,,,,
9,20211117,688690.SH,83.93,88.28,83.39,87.06,83.3,3.76,4.5138,17296.77,149871.045,4.8639,1.55,83.302,12385.258,80.987,12331.588,77.8795,11211.4765,85.8402,12321.3987,,,,,,,,
10,20211116,688690.SH,82.4,84.7,82.01,83.3,82.4,0.9,1.0922,8670.94,72715.53,2.4383,0.62,82.01,11151.008,79.987,11341.648,77.2155,10702.702,85.9112,12262.3062,,,,,,,,
11,20211115,688690.SH,83.79,84.88,82.01,82.4,83.74,-1.34,-1.6002,8120.41,67224.966,2.2835,0.56,81.73,14097.606,79.408,11482.371,76.763,10819.696,86.1177,12380.1293,,,,,,,,
12,20211112,688690.SH,80.85,85.2,80.0,83.74,80.01,3.73,4.6619,17627.39,147312.6,4.9568,1.37,80.164,14445.112,79.02,12575.172,76.2815,10873.2905,86.2823,12564.4533,,,,,,,,
13,20211111,688690.SH,80.88,81.09,79.07,80.01,80.6,-0.59,-0.732,10210.78,81837.23,2.8713,0.83,78.894,12862.416,78.096,11883.181,75.707,10759.916,86.4767,12523.2808,,,,,,,,
14,20211110,688690.SH,81.3,82.09,79.56,80.6,81.9,-1.3,-1.5873,11125.52,89687.213,3.1285,0.96,78.672,12277.918,77.446,12246.218,75.3815,11086.9435,86.7698,12480.2952,,,,,,,,
15,20211109,688690.SH,75.49,83.47,74.77,81.9,74.57,7.33,9.8297,23403.93,188038.554,6.5812,2.64,77.964,11532.288,76.572,11894.878,75.168,11307.045,87.0482,12459.563,,,,,,,,
16,20211108,688690.SH,77.38,78.5,74.57,74.57,77.39,-2.82,-3.6439,9857.94,74370.72,2.7721,0.92,77.086,8867.136,75.862,10607.798,74.892,10834.502,87.3303,12331.7467,,,,,,,,
17,20211105,688690.SH,78.61,79.88,76.1,77.39,78.9,-1.51,-1.9138,9713.91,75205.72,2.7316,0.89,77.876,10705.232,75.906,10496.086,75.1925,11127.405,87.8115,12541.8812,,,,,,,,
18,20211104,688690.SH,76.8,79.49,76.8,78.9,77.06,1.84,2.3877,7288.29,57173.572,2.0495,0.6,77.298,10903.946,75.432,10077.538,75.3945,11250.951,88.1878,12680.0008,,,,,,,,
19,20211103,688690.SH,77.43,79.8,76.56,77.06,77.51,-0.45,-0.5806,7397.37,57602.035,2.0801,0.6,76.22,12214.518,74.772,10091.365,75.424,11607.3595,88.5902,12965.2532,,,,,,,,
20,20211102,688690.SH,78.12,79.35,77.1,77.51,78.52,-1.01,-1.2863,10078.17,78761.882,2.834,0.82,75.18,12257.468,74.444,10063.756,75.501,12906.577,88.9472,13061.5663,,,,,,,,
21,20211101,688690.SH,74.6,79.4,73.98,78.52,74.5,4.02,5.396,19048.42,147164.533,5.3564,1.85,74.638,12348.46,74.118,10157.021,76.2075,12667.584,89.2805,13202.0103,,,,,,,,
22,20211029,688690.SH,73.0,75.73,71.63,74.5,73.51,0.99,1.3468,10707.48,79404.903,3.011,1.16,73.936,10286.94,73.543,9171.409,76.9305,12126.0455,89.6368,13207.6003,,,,,,,,
23,20211028,688690.SH,72.29,76.97,72.29,73.51,71.86,1.65,2.2961,13841.15,103917.662,3.8921,1.74,73.566,9251.13,73.318,9636.651,77.8025,11924.804,90.0637,13461.5682,,,,,,,,
24,20211027,688690.SH,74.0,74.67,71.6,71.86,74.8,-2.94,-3.9305,7612.12,55305.333,2.1405,0.97,73.324,7968.212,73.317,9927.669,78.6475,11509.359,90.5068,13755.1478,,,,,,,,
25,20211026,688690.SH,76.2,76.2,73.67,74.8,75.01,-0.21,-0.28,10533.13,78748.547,2.9619,1.32,73.708,7870.044,73.764,10719.212,79.5585,11405.4675,90.9158,14136.3568,,,,,,,,
26,20211025,688690.SH,73.34,75.18,72.0,75.01,72.65,2.36,3.2485,8740.82,64448.847,2.4579,1.09,73.598,7965.582,73.922,11061.206,80.3785,11225.8405,91.3608,14310.4808,,,,,,,,
27,20211022,688690.SH,72.3,74.42,72.26,72.65,72.3,0.35,0.4841,5528.43,40580.212,1.5546,0.55,73.15,8055.878,74.479,11758.724,81.124,11445.9935,91.8438,14596.9742,,,,,,,,
28,20211021,688690.SH,73.58,73.92,71.75,72.3,73.78,-1.48,-2.006,7426.56,53897.123,2.0884,0.62,73.07,10022.172,75.357,12424.364,82.234,11559.717,92.4997,14967.947,,,,,,,,
29,20211020,688690.SH,74.29,74.73,73.0,73.78,74.25,-0.47,-0.633,7121.28,52621.399,2.0025,0.52,73.31,11887.126,76.076,13123.354,83.3,11581.536,93.086,15203.1447,,,,,,,,
30,20211019,688690.SH,73.06,75.65,72.31,74.25,72.77,1.48,2.0338,11010.82,82283.959,3.0963,0.78,73.82,13568.38,76.558,15749.398,84.236,11546.956,93.6062,15493.6887,,,,,,,,
31,20211018,688690.SH,72.74,73.1,71.01,72.77,72.25,0.52,0.7197,9192.3,66433.913,2.5849,0.59,74.246,14156.83,78.297,15178.147,85.18,11435.5985,94.1187,15832.8512,,,,,,,,
32,20211015,688690.SH,73.1,73.94,71.61,72.25,73.5,-1.25,-1.7007,15359.9,111146.83,4.3192,1.04,75.808,15461.57,80.318,15080.682,86.154,11505.2905,94.7692,16101.581,,,,,,,,
33,20211014,688690.SH,76.26,76.59,71.5,73.5,76.33,-2.83,-3.7076,16751.33,123786.765,4.7105,1.17,77.644,14826.556,82.287,14212.957,87.3165,11336.0475,95.4448,16310.6397,,,,,,,,
