,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688621.SH,124.88,127.48,123.02,125.18,124.84,0.34,0.2723,5611.35,70204.599,3.452,0.63,125.172,8877.604,122.348,8989.244,122.2035,9276.5665,132.0732,11297.1318,113.9897,11532.0479,,,,,,
1,20211129,688621.SH,128.81,130.96,124.63,124.84,127.61,-2.77,-2.1707,8847.73,112173.961,5.443,0.95,123.74,8867.756,122.505,9428.014,121.9295,10558.8215,131.8502,11376.5857,113.6979,11688.9435,,,,,,
2,20211126,688621.SH,124.25,128.75,123.31,127.61,124.0,3.61,2.9113,11419.36,144403.029,7.025,1.39,122.326,9299.39,122.401,9330.274,122.7475,10609.1255,131.6587,11485.8277,113.408,11957.4029,,,,,,
3,20211125,688621.SH,124.23,126.5,121.5,124.0,124.23,-0.23,-0.1851,7596.95,94046.063,4.6735,0.86,120.608,8202.48,121.74,8940.766,123.6335,10668.168,131.497,11594.3253,113.0199,12114.7301,,,,,,
4,20211124,688621.SH,119.5,124.62,116.3,124.23,118.02,6.21,5.2618,10912.63,131957.374,6.7133,1.2,119.528,8878.472,121.281,9496.893,124.184,10960.909,131.297,11832.3123,112.7199,12163.3614,,,,,,
5,20211123,688621.SH,117.9,119.48,115.52,118.02,117.77,0.25,0.2123,5562.11,65413.707,3.4217,0.56,119.524,9100.884,121.022,9179.984,124.6285,10843.2145,131.1432,12053.8135,112.4286,12265.532,,,,,,
6,20211122,688621.SH,118.98,121.99,113.7,117.77,119.02,-1.25,-1.0502,11005.9,128356.18,6.7707,1.18,121.27,9988.272,121.512,9481.871,125.2785,10921.805,130.9262,12451.6538,112.1891,12479.3604,,,,,,
7,20211119,688621.SH,118.5,120.3,117.8,119.02,118.6,0.42,0.3541,5934.81,70628.775,3.651,0.61,122.476,9361.158,121.653,9400.322,126.065,10743.285,130.578,12516.0563,111.9679,12796.4769,,,,,,
8,20211118,688621.SH,122.95,124.26,117.77,118.6,124.21,-5.61,-4.5165,10976.91,131881.527,6.7528,1.09,122.872,9679.052,121.851,9787.386,126.8525,11005.95,130.1327,12634.1163,111.8497,13293.5924,,,,,,
9,20211117,688621.SH,127.77,133.97,122.0,124.21,126.75,-2.54,-2.0039,12024.69,151487.724,7.3974,1.3,123.034,10115.314,122.192,9645.981,127.6775,11373.2445,129.657,12753.761,111.8542,13849.6814,,,,,,
