,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688793.SH,102.0,103.57,101.05,101.82,102.1,-0.28,-0.2742,2633.69,26852.211,2.0993,0.57,103.584,3608.02,104.954,4494.899,101.86,4409.928,97.9802,4085.1485,,,,,,,,
1,20211129,688793.SH,103.88,105.3,101.56,102.1,105.99,-3.89,-3.6702,4012.27,41203.907,3.1982,0.87,104.59,4613.002,105.822,4813.154,101.2635,4377.724,98.1812,4128.5818,,,,,,,,
2,20211126,688793.SH,104.05,106.66,101.0,105.99,104.01,1.98,1.9037,4180.93,43496.671,3.3326,0.93,105.17,4637.968,106.51,5003.474,100.753,4344.423,98.5318,4126.3378,,,,,,,,
3,20211125,688793.SH,105.89,109.0,103.6,104.01,104.0,0.01,0.0096,4236.98,44923.973,3.3773,0.84,104.91,4488.372,106.643,5455.469,99.8695,4266.3015,98.899,4144.4677,,,,,,,,
4,20211124,688793.SH,106.8,106.8,102.01,104.0,106.85,-2.85,-2.6673,2976.23,30804.177,2.3724,0.55,105.164,5070.38,106.132,5341.057,99.037,4313.463,99.2992,4171.8875,,,,,,,,
5,20211123,688793.SH,104.97,108.0,100.2,106.85,105.0,1.85,1.7619,7658.6,78775.37,6.1047,1.53,106.324,5381.778,105.666,5579.178,98.452,4299.209,99.8025,4188.0932,,,,,,,,
6,20211122,688793.SH,104.79,107.32,103.44,105.0,104.69,0.31,0.2961,4137.1,43376.97,3.2977,0.77,107.054,5013.306,104.247,5128.894,97.9295,4020.8715,100.2933,4173.987,,,,,,,,
7,20211119,688793.SH,105.0,107.86,103.66,104.69,105.28,-0.59,-0.5604,3432.95,36078.39,2.7364,0.53,107.85,5368.98,102.974,4978.998,97.43,3941.06,100.7433,4160.4677,,,,,,,,
8,20211118,688793.SH,111.04,116.0,104.9,105.28,109.8,-4.52,-4.1166,7147.02,78108.506,5.6969,1.27,108.376,6422.566,101.845,4861.432,97.0475,3896.8815,101.0935,4126.7088,,,,,,,,
9,20211117,688793.SH,109.2,112.0,106.89,109.8,110.5,-0.7,-0.6335,4533.22,49413.959,3.6134,0.78,107.1,5611.734,100.742,4514.035,96.6585,3686.081,101.3713,4065.8332,,,,,,,,
10,20211116,688793.SH,109.66,112.88,107.01,110.5,108.98,1.52,1.3948,5816.24,64208.912,4.6361,1.11,105.008,5776.578,98.766,4324.957,96.3185,3765.4525,101.7263,4028.7167,,,,,,,,
11,20211115,688793.SH,108.01,111.99,104.0,108.98,107.32,1.66,1.5468,5915.47,63867.389,4.7152,1.29,101.44,5244.482,96.705,3942.294,95.8085,3587.73,102.1148,4012.2292,,,,,,,,
12,20211112,688793.SH,97.12,113.28,97.12,107.32,98.9,8.42,8.5137,8700.88,92641.332,6.9355,2.64,98.098,4589.016,94.996,3685.372,95.461,3431.709,102.3655,3985.303,,,,,,,,
13,20211111,688793.SH,98.0,100.78,98.0,98.9,99.34,-0.44,-0.4429,3092.86,30733.144,2.4653,0.91,95.314,3300.298,93.096,3077.134,95.394,3274.7245,102.8098,3881.7888,,,,,,,,
14,20211110,688793.SH,92.0,99.66,92.0,99.34,92.66,6.68,7.2092,5357.44,51489.984,4.2704,1.86,94.384,3416.336,91.942,3285.869,95.448,3253.901,103.4167,3906.5997,,,,,,,,
15,20211109,688793.SH,93.88,94.83,91.68,92.66,92.27,0.39,0.4227,3155.76,29395.885,2.5155,1.2,92.524,2873.336,91.238,3019.24,95.356,3119.2775,104.011,3881.0247,,,,,,,,
16,20211108,688793.SH,93.96,94.5,91.85,92.27,93.4,-1.13,-1.2099,2638.14,24563.481,2.1029,0.95,91.97,2640.106,91.612,2912.849,95.453,3072.7395,104.7078,3970.3097,,,,,,,,
17,20211105,688793.SH,94.5,95.87,93.0,93.4,94.25,-0.85,-0.9019,2257.29,21306.9,1.7993,0.79,91.894,2781.728,91.886,2903.122,95.7295,3100.5065,105.5198,4045.6527,,,,,,,,
18,20211104,688793.SH,91.5,95.0,90.26,94.25,90.04,4.21,4.6757,3673.05,34212.025,2.9278,1.16,90.878,2853.97,92.25,2932.331,95.9155,3141.5525,106.1698,4134.6547,,,,,,,,
19,20211103,688793.SH,89.64,93.9,89.64,90.04,89.89,0.15,0.1669,2642.44,24145.182,2.1063,0.83,89.5,3155.402,92.575,2858.127,95.9325,3155.2785,106.7595,4267.0638,,,,,,,,
20,20211102,688793.SH,93.55,95.12,89.0,89.89,91.89,-2.0,-2.1765,1989.61,18317.181,1.5859,0.62,89.952,3165.144,93.871,3205.948,95.9305,3201.654,107.2333,4321.9945,,,,,,,,
21,20211101,688793.SH,89.83,93.98,86.88,91.89,88.32,3.57,4.0421,3346.25,30562.006,2.6673,1.11,91.254,3185.592,94.912,3233.166,96.088,3246.389,107.7585,4431.5722,,,,,,,,
22,20211029,688793.SH,84.85,89.69,84.85,88.32,87.36,0.96,1.0989,2618.5,23097.503,2.0872,0.87,91.878,3024.516,95.926,3178.046,96.2305,3313.084,108.3437,4591.2898,,,,,,,,
23,20211028,688793.SH,96.03,96.04,86.76,87.36,92.3,-4.94,-5.3521,5180.21,46639.864,4.1292,2.02,93.622,3010.692,97.692,3472.315,96.2645,3336.701,108.8717,4686.6668,,,,,,,,
24,20211027,688793.SH,94.59,95.75,92.02,92.3,96.4,-4.1,-4.2531,2691.15,25348.341,2.1451,0.83,95.65,2560.852,98.954,3221.933,96.388,3233.6965,109.3487,4813.3357,,,,,,,,
25,20211026,688793.SH,94.94,97.0,94.05,96.4,95.01,1.39,1.463,2091.85,20104.289,1.6674,0.64,97.79,3246.752,99.474,3219.315,96.363,3416.16,109.8137,5058.9962,,,,,,,,
26,20211025,688793.SH,96.49,98.43,93.23,95.01,97.04,-2.03,-2.0919,2540.87,24135.456,2.0253,0.76,98.57,3280.74,99.294,3232.63,96.433,3687.6895,110.3425,5360.8725,,,,,,,,
27,20211022,688793.SH,97.0,99.97,97.0,97.04,97.5,-0.46,-0.4718,2549.38,24979.717,2.0321,0.65,99.974,3331.576,99.573,3297.891,96.2375,3814.093,111.0853,5549.3387,,,,,,,,
28,20211021,688793.SH,101.02,102.0,97.1,97.5,103.0,-5.5,-5.3398,2931.01,28879.737,2.3363,0.75,101.762,3933.938,99.581,3350.774,95.9645,3863.6975,111.973,5853.8358,,,,,,,,
29,20211020,688793.SH,101.0,103.59,95.07,103.0,100.3,2.7,2.6919,6120.65,60145.456,4.8788,1.92,102.258,3883.014,99.29,3452.43,95.8825,4256.7015,112.9035,6207.4755,,,,,,,,
30,20211019,688793.SH,102.5,103.48,98.03,100.3,102.03,-1.73,-1.6956,2261.79,22630.565,1.8029,0.71,101.158,3191.878,97.99,3197.36,95.732,4181.508,113.52,6630.0415,,,,,,,,
31,20211018,688793.SH,105.0,105.85,101.2,102.03,105.98,-3.95,-3.7271,2795.05,28918.047,2.2279,0.86,100.018,3184.52,97.264,3259.612,95.582,4200.671,114.6983,7541.9772,,,,,,,,
32,20211015,688793.SH,101.0,106.59,100.23,105.98,99.98,6.0,6.0012,5561.19,58188.336,4.4328,2.01,99.172,3264.206,96.535,3448.122,95.4295,4233.17,115.8508,9108.3628,,,,,,,,
33,20211014,688793.SH,97.05,101.48,97.02,99.98,97.5,2.48,2.5436,2676.39,26746.526,2.1334,0.89,97.4,2767.61,94.837,3201.087,95.1305,4205.6215,,,,,,,,,,
34,20211013,688793.SH,95.49,99.8,95.0,97.5,94.6,2.9,3.0655,2664.97,26098.205,2.1243,0.83,96.322,3021.846,93.822,3245.46,95.0095,4222.229,,,,,,,,,,
35,20211012,688793.SH,97.32,98.81,94.0,94.6,97.8,-3.2,-3.272,2225.0,21251.934,1.7736,0.67,94.822,3202.842,93.252,3613.005,95.0595,4246.8505,,,,,,,,,,
36,20211011,688793.SH,99.0,101.5,97.52,97.8,97.12,0.68,0.7002,3193.48,31820.651,2.5455,0.88,94.51,3334.704,93.572,4142.749,95.2095,4286.2905,,,,,,,,,,
37,20211008,688793.SH,97.78,99.48,95.1,97.12,94.59,2.53,2.6747,3078.21,30065.848,2.4537,0.85,93.898,3632.038,92.902,4330.295,95.282,4311.7255,,,,,,,,,,
38,20210930,688793.SH,90.02,95.7,89.0,94.59,90.0,4.59,5.1,3947.57,36631.31,3.1466,1.14,92.274,3634.564,92.348,4376.621,95.459,4323.005,,,,,,,,,,
39,20210929,688793.SH,94.44,96.79,89.55,90.0,93.04,-3.04,-3.2674,3569.95,32980.34,2.8456,0.89,91.322,3469.074,92.475,5060.973,95.658,4377.3155,,,,,,,,,,
40,20210928,688793.SH,91.91,94.95,91.0,93.04,94.74,-1.7,-1.7944,2884.31,26865.925,2.2991,0.58,91.682,4023.168,93.474,5165.656,96.15,4643.8635,,,,,,,,,,
41,20210927,688793.SH,89.88,95.99,89.03,94.74,89.0,5.74,6.4494,4680.15,43617.938,3.7306,0.93,92.634,4950.794,93.9,5141.73,97.192,4761.6325,,,,,,,,,,
42,20210924,688793.SH,89.99,91.33,88.5,89.0,89.83,-0.83,-0.924,3090.84,27739.67,2.4637,0.6,91.906,5028.552,94.324,5018.218,98.612,4721.5065,,,,,,,,,,
43,20210923,688793.SH,91.98,92.7,89.01,89.83,91.8,-1.97,-2.146,3120.12,28149.208,2.4871,0.47,92.422,5118.678,95.424,5210.156,100.563,4830.4005,,,,,,,,,,
44,20210922,688793.SH,95.8,101.0,89.53,91.8,97.31,-5.51,-5.6623,6340.42,58080.13,5.054,1.01,93.628,6652.872,96.197,5198.998,102.4725,4968.503,,,,,,,,,,
45,20210917,688793.SH,88.1,102.97,88.1,97.8,91.1,6.7,7.3546,7522.44,71904.661,5.9962,1.41,95.266,6308.144,96.867,4880.696,104.5925,4848.9105,,,,,,,,,,
46,20210916,688793.SH,91.58,94.52,90.45,91.1,91.58,-0.48,-0.5241,5068.94,46713.726,4.0405,1.01,95.166,5332.666,96.847,4429.832,106.5175,4813.4,,,,,,,,,,
47,20210915,688793.SH,95.0,95.45,90.1,91.58,95.86,-4.28,-4.4648,3541.47,32853.685,2.8229,0.67,96.742,5007.884,97.662,4293.156,108.5625,4726.25,,,,,,,,,,
48,20210914,688793.SH,103.47,106.2,93.5,95.86,99.99,-4.13,-4.1304,10791.09,106021.333,8.6016,2.88,98.426,5301.634,98.57,4269.389,110.2685,4619.5475,,,,,,,,,,
49,20210913,688793.SH,99.25,104.7,97.99,99.99,97.3,2.69,2.7646,4616.78,46786.856,3.6801,1.34,98.766,3745.124,98.841,3693.658,111.573,4254.717,,,,,,,,,,
50,20210910,688793.SH,97.99,99.17,97.05,97.3,98.98,-1.68,-1.6973,2645.05,25929.592,2.1084,0.75,98.468,3453.248,98.826,4122.071,113.1285,4139.1895,,,,,,,,,,
51,20210909,688793.SH,99.91,100.5,96.85,98.98,100.0,-1.02,-1.02,3445.03,34001.183,2.746,0.96,98.528,3526.998,100.484,4381.535,114.954,4248.2865,,,,,,,,,,
52,20210908,688793.SH,97.18,102.5,94.65,100.0,97.56,2.44,2.501,5010.22,49247.017,3.9937,1.55,98.582,3578.428,102.9,4424.795,116.206,4291.03,,,,,,,,,,
53,20210907,688793.SH,100.0,100.37,97.15,97.56,98.5,-0.94,-0.9543,3008.54,29678.217,2.3981,0.83,98.714,3237.144,105.702,4450.645,117.905,4165.0205,,,,,,,,,,
54,20210906,688793.SH,97.0,99.19,94.63,98.5,97.6,0.9,0.9221,3157.4,30595.867,2.5168,0.66,98.916,3642.192,108.748,4738.008,119.7925,4243.669,,,,,,,,,,
55,20210903,688793.SH,99.25,99.99,97.0,97.6,99.25,-1.65,-1.6625,3013.8,29494.378,2.4023,0.58,99.184,4790.894,112.318,4817.125,121.6175,4276.946,,,,,,,,,,
56,20210902,688793.SH,101.5,101.5,98.6,99.25,100.66,-1.41,-1.4008,3702.18,36927.013,2.951,0.7,102.44,5236.072,116.188,5196.968,123.461,4551.899,,,,,,,,,,
57,20210901,688793.SH,99.0,102.98,97.45,100.66,98.57,2.09,2.1203,3303.8,33093.525,2.6335,0.58,107.218,5271.162,119.463,5159.344,125.548,4724.726,,,,,,,,,,
58,20210831,688793.SH,98.41,106.53,96.3,98.57,99.84,-1.27,-1.272,5033.78,51052.236,4.0124,0.86,112.69,5664.146,121.967,4969.706,127.135,4939.4065,,,,,,,,,,
