,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688521.SH,78.29,79.15,76.77,77.58,78.06,-0.48,-0.6149,36188.38,281594.753,1.7736,0.8,77.628,41676.284,76.687,45470.791,74.429,44606.838,71.833,32645.7375,74.2219,33495.132,73.7887,31668.9246,72.6052,23162.467,,
1,20211129,688521.SH,75.98,79.35,75.89,78.06,77.92,0.14,0.1797,39910.44,311130.943,1.956,0.84,77.634,45287.408,76.05,45780.464,73.8405,44226.6435,71.8035,32482.2883,74.1845,33283.85,73.6961,31508.1189,72.6701,23068.2088,,
2,20211126,688521.SH,75.8,79.98,75.6,77.92,76.9,1.02,1.3264,47717.71,371607.928,2.3387,1.04,77.352,47722.872,75.675,45550.909,73.216,44088.652,71.7793,32449.9143,74.1698,33071.3184,73.6063,31349.0756,72.7348,22969.0586,,
3,20211125,688521.SH,77.68,79.88,76.08,76.9,77.68,-0.78,-1.0041,42181.31,328486.177,2.0673,0.94,76.744,45914.284,75.363,44807.108,72.616,43467.2785,71.8287,32175.7485,74.1703,32912.2362,73.5251,31202.2925,72.8071,22861.5532,,
4,20211124,688521.SH,77.9,78.69,77.06,77.68,77.61,0.07,0.0902,42383.58,330123.236,2.0773,0.86,76.284,44782.984,75.223,44870.019,71.8795,42908.309,71.9508,32153.6417,74.1299,32638.3573,73.4231,31051.8204,72.8926,22753.3282,,
5,20211123,688521.SH,75.5,78.87,75.5,77.61,76.65,0.96,1.2524,54244.0,417816.266,2.6585,1.17,75.746,49265.298,74.955,44174.2,71.045,42605.543,72.0665,32197.1687,74.1081,32364.9021,73.2778,30841.4278,72.9871,22640.6978,,
6,20211122,688521.SH,76.12,78.2,75.12,76.65,74.88,1.77,2.3638,52087.76,401385.21,2.5529,1.2,74.466,46273.52,74.729,44920.966,70.42,41113.9795,72.1178,31806.3315,74.0608,31986.223,73.1326,30591.6493,73.075,22482.8851,,
7,20211119,688521.SH,75.0,76.77,74.29,74.88,74.6,0.28,0.3753,38674.77,291385.98,1.8955,0.89,73.998,43378.946,74.215,43775.993,69.865,39478.8885,72.2087,31418.3782,74.0152,31663.3195,72.9757,30309.3777,73.1732,22356.9864,,
8,20211118,688521.SH,75.0,75.54,72.87,74.6,74.99,-0.39,-0.5201,36524.81,271334.367,1.7901,0.81,73.982,43699.932,73.877,48677.446,69.441,38954.0505,72.3857,31377.624,74.0276,31538.6446,72.8342,30250.6863,73.288,22339.9465,,
9,20211117,688521.SH,71.99,75.13,70.98,74.99,71.21,3.78,5.3082,64795.15,475861.27,3.1757,1.66,74.162,44957.054,73.03,47619.972,68.9675,38281.5545,72.4767,31162.9183,74.0316,31407.7184,72.6641,30123.0554,73.4284,22407.5242,,
10,20211116,688521.SH,74.4,75.1,71.1,71.21,74.31,-3.1,-4.1717,39285.11,287072.164,1.9254,0.9,74.164,39083.102,72.171,43742.885,68.4155,35892.7055,72.615,30749.1078,74.0615,31013.4168,72.5058,29815.8692,73.4942,22202.6448,,
11,20211115,688521.SH,75.15,76.5,73.77,74.31,74.8,-0.49,-0.6551,37614.89,282013.759,1.8435,0.85,74.992,43568.412,71.631,42672.823,68.0925,35725.558,72.8115,30771.9888,74.1182,31031.3564,72.3577,29581.0405,73.578,22109.7913,,
12,20211112,688521.SH,74.58,79.36,74.58,74.8,75.5,-0.7,-0.9272,40279.7,306328.53,1.9741,0.75,74.432,44173.04,70.757,42626.395,67.5265,34915.371,73.073,30851.7782,74.0936,31038.0516,72.191,29360.8365,73.639,22039.751,,
