,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688595.SH,113.03,117.77,112.6,116.73,112.59,4.14,3.6771,28630.66,331378.494,5.44,0.94,112.902,30467.278,106.985,25870.292,103.937,25390.136,98.4437,17600.3313,102.6013,21354.0826,99.1038,21979.4882,79.8256,16696.4952,,
1,20211129,688595.SH,111.82,116.53,110.57,112.59,113.71,-1.12,-0.985,24522.66,277449.95,4.6595,0.8,110.932,30541.294,105.402,25675.732,102.9455,25263.5135,98.4165,17356.9727,102.308,21296.5605,98.7194,21844.5622,79.6587,16674.2969,,
2,20211126,688595.SH,115.22,116.69,110.2,113.71,114.55,-0.84,-0.7333,31141.42,353008.474,5.9171,1.12,108.976,30816.8,104.834,25925.521,102.179,25588.746,98.4017,17112.228,102.0159,21252.848,98.3937,21731.1014,79.5087,16694.607,,
3,20211125,688595.SH,106.35,120.01,105.9,114.55,106.93,7.62,7.1262,44347.67,504931.127,8.4264,1.94,105.856,27713.108,104.183,25324.185,101.358,25456.608,98.4032,16823.392,101.7585,21218.4711,98.0705,21578.0487,79.3738,16710.9846,,
4,20211124,688595.SH,110.49,110.78,106.22,106.93,106.88,0.05,0.0468,23693.98,256521.592,4.502,1.11,102.26,22876.56,103.248,24446.214,100.18,23993.911,98.4893,16512.3328,101.435,20901.4645,97.7261,21344.0394,79.2169,16604.0954,,
5,20211123,688595.SH,102.8,109.58,102.0,106.88,102.81,4.07,3.9588,29000.74,310716.179,5.5103,1.39,101.068,21273.306,102.466,23687.512,99.2855,23426.666,98.5468,16362.659,101.1976,20839.3076,97.4044,21311.3212,79.0902,16600.7228,,
6,20211122,688595.SH,98.97,104.0,97.24,102.81,98.11,4.7,4.7905,25900.19,262359.427,4.9212,1.23,99.872,20810.17,101.681,22913.045,98.569,22431.112,98.5165,16115.8813,100.9496,20734.6165,97.0558,21205.4857,78.9578,16625.8061,,
7,20211119,688595.SH,97.27,98.95,96.4,98.11,96.57,1.54,1.5947,15622.96,153053.281,2.9685,0.68,100.692,21034.242,101.052,22303.733,98.0935,21769.911,98.58,15910.7363,100.759,20721.4688,96.6847,21016.5499,78.8556,16661.834,,
8,20211118,688595.SH,101.44,101.49,96.31,96.57,100.97,-4.4,-4.3577,20164.93,198086.168,3.8315,0.78,102.51,22935.262,101.328,23558.127,97.6975,21460.1005,98.6865,15841.6947,100.6735,20824.3288,96.353,20910.4797,78.7712,16831.0553,,
9,20211117,688595.SH,100.9,102.0,98.07,100.97,100.9,0.07,0.0694,15677.71,156963.534,2.9789,0.6,104.236,26015.868,101.298,23968.749,97.3475,21059.8055,98.8183,15797.9802,100.5894,20919.6154,96.0253,20775.0175,78.7089,17091.3458,,
10,20211116,688595.SH,105.32,106.84,100.3,100.9,106.91,-6.01,-5.6216,26685.06,275493.018,5.0703,1.07,103.864,26101.718,100.889,24909.98,96.934,20613.6365,98.9638,15781.5278,100.4657,21062.3507,95.6638,20681.2475,78.5853,17173.9316,,
11,20211115,688595.SH,107.2,111.88,105.36,106.91,107.2,-0.29,-0.2705,27020.55,293068.024,5.1341,1.15,103.49,25015.92,100.489,24851.295,96.547,19711.6465,99.0805,15736.825,100.3215,21252.5967,95.3122,20493.2598,78.4497,17190.2232,,
12,20211112,688595.SH,106.59,109.8,103.5,107.2,105.2,2.0,1.9011,25128.06,269078.563,4.7745,1.04,101.412,23573.224,99.524,25251.971,95.8275,18775.4455,99.2403,15678.626,100.165,21542.369,94.9151,20315.5543,78.2904,17211.1376,,
13,20211111,688595.SH,98.6,108.99,96.6,105.2,99.11,6.09,6.1447,35567.96,369445.943,6.7582,1.62,100.146,24180.992,98.533,25589.031,95.1935,18148.357,99.329,15635.1782,99.8535,21531.4056,94.5095,20140.1077,78.1238,17238.7704,,
14,20211110,688595.SH,98.39,99.36,96.22,99.11,99.03,0.08,0.0808,16106.96,157757.142,3.0604,0.68,98.36,21921.63,97.112,23541.608,94.5525,16634.011,99.4037,15335.6423,99.5432,21421.6027,94.1314,19881.2737,77.9621,17205.1006,,
15,20211109,688595.SH,96.97,101.34,95.8,99.03,96.52,2.51,2.6005,21256.07,209448.371,4.0388,0.86,97.914,23718.242,96.105,23165.82,94.2355,16158.3195,99.6168,15498.8955,99.3411,21565.3884,93.8032,19782.6578,77.8191,17265.0698,,
16,20211108,688595.SH,101.66,101.67,95.21,96.52,100.87,-4.35,-4.3125,19807.07,192710.273,3.7635,0.74,97.488,24686.67,95.457,21949.179,93.767,15572.5985,99.8663,15538.6947,99.1618,21726.157,93.4801,19658.4985,77.6737,17272.4479,,
17,20211105,688595.SH,97.67,102.75,97.17,100.87,96.27,4.6,4.7782,28166.9,282589.571,5.3519,1.04,97.636,26930.718,95.135,21236.089,93.583,14878.422,100.2023,15667.8097,98.9349,21754.2809,93.1716,19537.8443,77.5433,17258.5745,,
18,20211104,688595.SH,97.0,99.6,95.2,96.27,96.88,-0.61,-0.6296,24271.15,236335.874,4.6117,0.96,96.92,26997.07,94.067,19362.074,93.2195,13917.679,100.5,15601.8717,98.6555,21605.6925,92.8175,19331.2667,77.3982,17219.4516,,
19,20211103,688595.SH,96.59,99.5,94.95,96.88,96.9,-0.02,-0.0206,25090.02,244494.282,4.7673,1.11,95.864,25161.586,93.397,18150.862,93.156,13334.6045,100.8232,15618.9692,98.3952,21489.1688,92.5005,19172.1606,77.267,17188.4287,,
20,20211102,688595.SH,97.29,99.3,96.27,96.9,97.26,-0.36,-0.3701,26098.21,255448.633,4.9588,1.36,94.296,22613.398,92.979,16317.293,92.842,13087.0155,101.326,15709.495,98.1372,21297.3586,92.17,19007.0983,77.1303,17189.4193,,
21,20211101,688595.SH,97.89,101.0,94.1,97.26,97.29,-0.03,-0.0308,31027.31,303353.196,5.8954,2.0,93.426,19211.688,92.605,14571.998,92.9215,12870.6865,102.0015,15926.4323,97.8742,21160.7719,91.8521,18827.2976,76.9946,17173.5194,,
22,20211029,688595.SH,94.0,99.0,93.96,97.29,90.99,6.3,6.9238,28498.66,276710.635,5.4149,2.43,92.634,15541.46,92.131,12298.92,92.639,12090.0675,102.5702,16084.7052,97.6366,20959.5725,91.5409,18630.5314,76.8598,17167.6477,,
23,20211028,688595.SH,89.1,93.9,88.01,90.99,89.04,1.95,2.19,15093.73,138168.493,2.8679,1.35,91.214,11727.078,91.854,10707.683,92.5095,11139.3135,102.9153,16446.3125,97.413,20802.3368,91.2397,18481.2582,76.7368,17163.5755,,
24,20211027,688595.SH,92.01,92.9,88.66,89.04,92.55,-3.51,-3.7925,12349.08,111278.839,2.3464,1.23,90.93,11140.138,91.993,9726.414,92.818,11200.2185,103.5488,17011.7305,97.2353,20814.0651,90.9972,18607.922,76.6336,17318.6434,,
25,20211026,688595.SH,92.8,94.5,91.1,92.55,93.3,-0.75,-0.8039,9089.66,84367.342,1.7271,0.92,91.662,10021.188,92.366,9150.819,92.961,11167.508,104.3085,17397.5867,97.0282,20888.2522,90.773,18678.3496,76.5575,17416.5795,,
26,20211025,688595.SH,90.2,94.0,89.3,93.3,90.19,3.11,3.4483,12676.17,116711.541,2.4086,1.4,91.784,9932.308,92.077,9196.018,92.838,11331.619,104.967,18223.3892,96.7532,20960.3605,90.5577,18769.5713,76.4647,17606.155,,
27,20211022,688595.SH,89.7,92.44,89.7,90.19,89.57,0.62,0.6922,9426.75,85755.863,1.7911,0.97,91.628,9056.38,92.031,8520.755,92.7215,11350.747,105.8583,18947.8122,96.403,20865.8777,90.304,18758.9667,76.3687,17850.8614,,
28,20211021,688595.SH,92.82,92.82,88.99,89.57,92.7,-3.13,-3.3765,12159.03,109826.796,2.3103,1.46,92.494,9688.288,92.372,8473.284,92.922,11873.096,106.3938,19215.4245,96.0841,20800.5555,90.0641,18738.3329,76.2849,18068.1753,,
29,20211020,688595.SH,93.13,94.5,91.0,92.7,93.16,-0.46,-0.4938,6754.33,62748.418,1.2834,0.82,93.056,8312.69,92.915,8518.347,93.421,12421.443,106.5998,19517.2053,95.7609,20718.0599,89.8142,18713.1228,76.2106,18384.9382,,
30,20211019,688595.SH,92.21,94.8,91.25,93.16,92.52,0.64,0.6917,8645.26,80348.147,1.6427,1.02,93.07,8280.45,92.705,9856.738,93.661,12531.6035,106.6552,20274.5192,95.4098,20694.7697,89.5325,18764.0806,76.0916,18616.1283,,
31,20211018,688595.SH,94.3,94.3,90.33,92.52,94.52,-2.0,-2.116,8296.53,76348.293,1.5764,1.04,92.37,8459.728,93.238,11169.375,94.028,12850.4205,106.6078,21029.3703,95.0653,20649.5824,89.2557,18756.9322,75.9663,18991.2796,,
32,20211015,688595.SH,93.99,96.2,90.0,94.52,92.38,2.14,2.3165,12586.29,118668.613,2.3915,1.73,92.434,7985.13,93.147,11881.215,94.262,13023.9755,106.3203,21110.0522,94.7326,20623.576,88.9843,18739.9613,75.8754,19472.2885,,
33,20211014,688595.SH,93.14,95.0,90.81,92.38,92.77,-0.39,-0.4204,5281.04,48899.015,1.0034,0.61,92.25,7258.28,93.165,11570.944,94.536,13016.418,106.0347,21120.4157,94.3727,20538.4578,88.6913,18745.5101,75.7486,20088.2037,,
34,20211013,688595.SH,89.0,94.0,88.76,92.77,89.66,3.11,3.4687,6593.13,60677.275,1.2527,0.58,92.774,8724.004,93.643,12674.023,95.185,13587.1275,105.8385,21387.959,94.0472,20530.7262,88.4252,18865.201,,,,
35,20211012,688595.SH,93.0,93.94,87.48,89.66,92.84,-3.18,-3.4252,9541.65,85772.529,1.813,0.69,92.34,11433.026,93.556,13184.197,95.799,13927.735,105.7375,21574.0208,93.7168,20507.5255,88.1347,18946.2197,,,,
36,20211011,688595.SH,92.28,94.9,91.0,92.84,93.6,-0.76,-0.812,5923.54,54801.931,1.1255,0.38,94.106,13879.022,93.599,13467.22,96.115,14077.5005,105.6708,21712.8037,93.4227,20475.6785,87.8411,18977.1842,,,,
37,20211008,688595.SH,98.34,99.3,92.71,93.6,95.0,-1.4,-1.4737,8952.04,84570.261,1.7009,0.56,93.86,15777.3,93.412,14180.739,96.533,14375.877,105.618,22020.0803,93.0893,20469.7287,87.5239,19004.4886,,,,
38,20210930,688595.SH,92.45,96.69,90.18,95.0,90.6,4.4,4.8565,12609.66,119315.964,2.3959,0.76,94.08,15883.608,93.472,15272.908,97.158,14492.4025,105.5198,22369.0932,92.7371,20413.9842,87.1916,19057.3883,,,,
39,20210929,688595.SH,96.43,97.6,89.08,90.6,98.49,-7.89,-8.011,20138.24,184919.279,3.8264,1.35,94.512,16624.042,93.927,16324.539,97.552,14723.3255,105.4228,22768.2558,92.3694,20339.6718,86.8447,19049.663,,,,
40,20210928,688595.SH,94.14,105.0,93.8,98.49,91.61,6.88,7.5101,21771.63,215508.124,4.1368,1.67,94.772,14935.368,94.617,15206.469,98.552,14323.8425,105.4092,22764.4205,92.0356,20191.1149,86.5249,18990.5257,,,,
41,20210927,688595.SH,97.0,102.23,91.33,91.61,94.7,-3.09,-3.2629,15414.93,150071.339,7.2541,1.22,93.092,13055.418,94.818,14531.466,99.3825,13936.718,105.2243,22782.8675,91.6382,20018.6198,86.1502,18963.8489,,,,
