,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688559.SH,69.94,70.85,67.82,69.92,69.62,0.3,0.4309,34425.36,239411.257,2.7218,1.11,68.234,28843.994,68.119,36986.885,67.153,35166.3435,60.0767,31786.2505,57.9287,39339.3391,52.9424,38909.4077,38.0752,35241.2683,,
1,20211129,688559.SH,66.02,70.3,65.8,69.62,67.67,1.95,2.8816,37850.53,260764.745,2.9926,1.17,67.824,31085.144,67.697,36926.638,66.9025,37009.238,59.783,31719.947,57.5077,39287.5815,52.6031,39019.7147,37.8972,35199.7738,,
2,20211126,688559.SH,67.68,68.88,66.15,67.67,67.7,-0.03,-0.0443,22819.25,154037.511,1.8042,0.61,67.88,32313.2,67.21,36488.052,66.387,37638.4075,59.4663,31555.0217,57.0952,39277.1935,52.2663,39190.648,37.7204,35157.7199,,
3,20211125,688559.SH,66.28,68.3,65.96,67.7,66.26,1.44,2.1733,24333.06,163028.559,1.9239,0.56,67.836,37488.05,67.093,37707.453,65.756,37468.107,59.2135,32365.8445,56.7208,39436.949,51.9472,39717.7896,37.5504,35216.7229,,
4,20211124,688559.SH,67.84,68.9,65.8,66.26,67.87,-1.61,-2.3722,24791.77,166103.115,1.9602,0.55,68.13,43324.276,66.823,38458.935,65.116,36904.471,59.0523,32575.2627,56.332,39611.855,51.6149,40331.6142,37.3806,35197.8856,,
5,20211123,688559.SH,69.86,72.28,67.47,67.87,69.9,-2.03,-2.9041,45631.11,314857.175,3.6078,1.07,68.004,45129.776,66.936,39093.221,64.658,36645.3275,58.9023,32781.771,55.9794,39710.37,51.269,40561.9371,37.2166,35174.4004,,
6,20211122,688559.SH,67.01,70.9,66.6,69.9,67.45,2.45,3.6323,43990.81,306860.106,3.4781,1.08,67.57,42768.132,67.089,38797.956,64.069,35458.8035,58.7227,32433.2275,55.6109,39794.5487,50.896,40437.9522,37.0454,35099.6037,,
7,20211119,688559.SH,69.81,70.0,64.0,67.45,69.17,-1.72,-2.4866,48693.5,325545.034,3.8499,1.28,66.54,40662.904,66.912,38501.146,63.4275,34494.904,58.5445,32239.024,55.2041,39693.3465,50.5028,40239.6467,36.8688,35067.1781,,
8,20211118,688559.SH,67.79,71.17,65.28,69.17,65.63,3.54,5.3939,53514.19,369377.875,4.2311,1.59,66.35,37926.856,66.637,36127.7,62.877,32598.4675,58.3747,31879.934,54.8124,39596.3659,50.132,40015.9312,36.7017,35036.7095,,
9,20211117,688559.SH,64.72,67.32,63.47,65.63,65.7,-0.07,-0.1065,33819.27,222188.971,2.6739,1.02,65.516,33593.594,66.35,33731.032,62.2565,30641.7035,58.1845,31430.6422,54.3912,39355.2286,49.749,39865.2553,36.5297,35052.0038,,
10,20211116,688559.SH,64.32,66.15,63.3,65.7,64.75,0.95,1.4672,33822.89,220930.203,2.6742,0.97,65.868,33056.666,66.187,33345.802,61.8785,30412.7235,58.0638,31609.2918,54.0128,39256.6028,49.3909,40018.5425,36.3705,35112.7093,,
11,20211115,688559.SH,66.49,66.99,62.19,64.75,66.5,-1.75,-2.6316,33464.67,215159.315,2.6459,0.92,66.608,34827.78,66.108,37091.838,61.4575,31207.0295,58.0165,31953.5582,53.6302,39200.1562,49.0272,40111.0543,36.2097,35236.1082,,
12,20211112,688559.SH,64.76,69.5,64.33,66.5,65.0,1.5,2.3077,35013.26,235282.52,2.7683,1.02,67.284,36339.388,65.564,38788.763,61.16,31474.9135,57.9818,32021.3698,53.2562,39077.4493,48.6732,40569.278,36.052,35478.3897,,
13,20211111,688559.SH,66.47,67.33,64.0,65.0,67.39,-2.39,-3.5465,31847.88,207250.148,2.518,0.94,66.924,34328.544,64.419,37228.761,60.6035,31146.3515,57.9568,32143.2748,52.8561,38960.1035,48.3034,40672.1658,35.8835,35567.9128,,
14,20211110,688559.SH,68.51,69.4,66.0,67.39,69.4,-2.01,-2.8963,31134.63,209581.176,2.4616,0.93,67.184,33868.47,63.409,35350.007,59.9955,30604.455,57.9068,32357.6692,52.4806,38900.4947,47.9154,40502.684,35.7187,35689.6004,,
15,20211109,688559.SH,69.3,71.3,66.88,69.4,68.13,1.27,1.8641,42678.46,296624.64,3.3744,1.08,66.506,33634.938,62.38,34197.434,59.266,29885.576,57.8487,32497.602,52.0752,39141.0675,47.5105,40323.5087,35.5411,35853.2853,,
16,20211108,688559.SH,68.0,70.0,66.0,68.13,64.7,3.43,5.3014,41022.71,279658.701,3.2434,0.99,65.608,39355.896,61.049,32119.651,58.435,28605.79,57.7797,33039.996,51.6442,39011.471,47.0845,40033.5883,35.3525,35826.3691,,
17,20211105,688559.SH,67.25,67.3,64.32,64.7,66.3,-1.6,-2.4133,24959.04,163632.501,1.9734,0.62,63.844,41238.138,59.943,30488.662,57.707,27328.0215,57.6847,33228.6083,51.2254,38906.8937,46.6695,39758.5439,35.1724,35776.4685,,
18,20211104,688559.SH,64.35,67.85,64.35,66.3,64.0,2.3,3.5938,29547.51,196144.014,2.3362,0.8,61.914,40128.978,59.117,29069.235,57.2515,26776.1235,57.7033,33930.5938,50.8364,39176.0964,46.2838,39655.3373,35.0065,35746.1797,,
19,20211103,688559.SH,64.92,66.35,62.8,64.0,64.91,-0.91,-1.4019,29966.97,192404.445,2.3693,0.86,59.634,36831.544,58.163,27552.375,56.7885,26145.301,57.661,35000.0527,50.4463,39540.1373,45.8817,39579.1993,34.8331,35706.1975,,
20,20211102,688559.SH,60.49,65.88,60.0,64.91,59.31,5.6,9.4419,71283.25,453907.425,5.636,2.86,58.254,34759.93,57.57,27479.645,56.2935,26052.2155,57.9227,35521.6203,50.1003,39658.0205,45.5078,39470.26,34.67,35748.0676,,
21,20211101,688559.SH,53.98,60.5,52.5,59.31,55.05,4.26,7.7384,50433.92,290653.618,3.9875,2.56,56.49,24883.406,56.807,25322.221,55.9165,22998.1265,58.0908,35478.9253,49.7432,39421.81,45.1328,38957.1607,34.5064,35565.953,,
22,20211029,688559.SH,55.37,56.98,54.0,55.05,54.9,0.15,0.2732,19413.24,107275.732,1.5349,1.08,56.042,19739.186,56.756,24161.064,55.8605,21546.6765,58.31,35659.2672,49.4422,39501.0961,44.8044,38772.768,34.3666,35519.6128,,
