,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma60,ma_v_60,ma100,ma_v_100,ma120,ma_v_120,ma250,ma_v_250,ma500,ma_v_500
0,20211130,688408.SH,230.0,235.16,225.05,229.91,229.69,0.22,0.0958,12734.86,291928.738,1.7765,0.89,230.61,13916.848,233.003,17025.896,225.5425,15554.3065,197.0352,18665.7065,203.979,16418.8342,197.0782,14926.3548,173.1992,11310.6992,,
1,20211129,688408.SH,224.0,234.88,220.0,229.69,229.01,0.68,0.2969,12798.9,292320.084,1.7854,0.73,233.828,14257.04,231.322,17605.449,224.747,15641.5205,196.64,18612.9562,203.5262,16367.677,196.2788,14853.8811,172.8567,11280.9635,,
2,20211126,688408.SH,227.57,235.0,223.7,229.01,227.0,2.01,0.8855,12520.57,287461.747,1.7466,0.61,237.392,17479.796,231.433,18185.801,224.0095,15934.8895,196.2785,18806.0135,203.1193,16299.9746,195.5025,14781.2638,172.4799,11259.6554,,
3,20211125,688408.SH,237.44,237.44,224.57,227.0,237.44,-10.44,-4.3969,13811.21,316129.112,1.9266,0.67,239.09,20587.48,231.331,17832.642,222.959,16259.0275,195.8617,19066.9235,202.8372,16218.7472,194.7508,14739.3563,172.1272,11236.5286,,
4,20211124,688408.SH,244.36,247.69,228.08,237.44,246.0,-8.56,-3.4797,17718.7,417607.415,2.4717,0.88,237.286,20699.868,231.531,17597.004,221.759,16444.3285,195.157,19191.6793,202.5712,16164.7774,193.986,14698.7012,171.8106,11200.6308,,
5,20211123,688408.SH,245.0,256.66,243.0,246.0,247.51,-1.51,-0.6101,14435.82,360347.133,2.0138,0.69,235.396,20134.944,229.896,17634.905,220.287,16650.007,194.1665,19312.356,201.9639,16064.7909,193.0223,14619.1673,171.4637,11153.1386,,
6,20211122,688408.SH,237.0,258.88,235.0,247.51,237.5,10.01,4.2147,28912.68,718609.867,4.0333,1.53,228.816,20953.858,226.187,17079.103,218.1185,16944.124,193.0662,19882.5785,201.2578,15991.3431,192.0206,14544.3142,171.0688,11117.5597,,
7,20211119,688408.SH,220.98,242.18,217.03,237.5,217.98,19.52,8.9549,28058.99,661160.582,3.9142,1.86,225.474,18891.806,222.836,15039.614,215.6635,16611.3315,191.9427,19548.125,200.5475,15800.1466,190.9605,14330.9711,170.6683,11040.4583,,
8,20211118,688408.SH,226.61,229.78,217.44,217.98,227.99,-10.01,-4.3905,14373.15,318271.24,2.005,0.99,223.572,15077.804,220.487,13605.954,213.231,15947.014,191.031,19222.6807,199.8116,15604.1775,189.9963,14182.7148,170.3349,10986.0806,,
9,20211117,688408.SH,210.08,230.5,210.08,227.99,213.1,14.89,6.9873,14894.08,331643.741,2.0777,0.98,225.776,14494.14,220.122,13865.234,211.682,15991.203,190.4355,19189.7648,199.2927,15551.3759,189.2198,14120.9394,170.079,10964.2283,,
10,20211116,688408.SH,226.03,228.66,208.8,213.1,230.8,-17.7,-7.669,18530.39,402055.877,2.585,1.4,224.396,15134.866,218.082,14082.717,210.1675,16360.6965,189.7577,19177.5643,198.7175,15514.9634,188.3974,14064.3162,169.7795,10940.2665,,
11,20211115,688408.SH,225.3,232.92,211.05,230.8,227.99,2.81,1.2325,18602.42,406343.213,2.595,1.66,223.558,13204.348,218.172,13677.592,209.1125,16645.404,189.4908,19003.6253,198.2318,15390.6623,187.6557,14029.121,169.5505,10897.1124,,
12,20211112,688408.SH,233.0,235.88,225.03,227.99,229.0,-1.01,-0.441,8988.98,207094.107,1.2539,0.74,220.198,11187.422,216.586,13683.978,206.7865,16780.9125,189.0442,19078.2192,197.4667,15248.088,186.7293,13912.3887,169.2146,10878.591,,
13,20211111,688408.SH,219.55,238.98,219.55,229.0,221.09,7.91,3.5777,11454.83,260372.432,1.5979,0.87,217.402,12134.104,214.587,14685.413,204.278,17152.4965,188.8232,19100.7597,196.7168,15260.3747,185.8031,13867.9469,168.8839,10878.3584,,
14,20211110,688408.SH,207.6,223.9,203.0,221.09,208.91,12.18,5.8303,18097.71,393365.619,2.5246,1.39,214.468,13236.328,211.987,15291.653,201.788,18104.379,188.6732,19145.7492,196.0386,15257.2413,184.8777,13835.7526,168.5711,10869.7486,,
15,20211109,688408.SH,216.62,222.77,207.5,208.91,214.0,-5.09,-2.3785,8877.8,189944.824,1.2384,0.63,211.768,13030.568,210.678,15665.109,199.0815,18148.734,188.9597,18983.8698,195.3877,15208.4242,183.9761,13726.3362,168.2603,10868.0742,,
16,20211108,688408.SH,218.0,218.0,208.57,214.0,214.01,-0.01,-0.0047,8517.79,181485.214,1.1882,0.53,212.786,14150.836,210.05,16809.145,196.286,18250.403,189.5112,18969.9648,194.7086,15234.3675,183.1935,13703.844,167.9706,10862.1137,,
17,20211105,688408.SH,215.62,224.0,210.36,214.01,214.33,-0.32,-0.1493,13722.39,296943.478,1.9142,0.8,212.974,16180.534,208.491,18183.049,193.615,18460.662,190.0278,18958.2937,193.8506,15178.5592,182.3939,13662.3379,167.6551,10897.4914,,
